,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
440,Cub Swanson,0,50%,0%,0,0,0,129 , 256,132 , 260,0 , 2,66 , 167,14 , 26,49 , 63,113 , 239,11 , 12,5 , 5,Shane Burgos,0,50%,0%,0,0,0,134 , 268,147 , 282,0 , 0,82 , 208,18 , 25,34 , 35,128 , 260,6 , 8,0 , 0,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e0b323dae5bf4c90
441,Brad Katona,0,57%,0%,0,0,0,32 , 56,43 , 70,0 , 0,21 , 41,4 , 5,7 , 10,17 , 36,12 , 16,3 , 4,Merab Dvalishvili,0,53%,55%,0,3,0,55 , 102,215 , 274,5 , 9,43 , 85,6 , 10,6 , 7,24 , 65,4 , 5,27 , 32,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
442,Walt Harris,1,60%,0%,0,0,0,17 , 28,17 , 28,0 , 0,17 , 27,0 , 1,0 , 0,9 , 18,3 , 4,5 , 6,Serghei Spivac,0,33%,0%,0,0,0,1 , 3,1 , 3,0 , 0,0 , 2,0 , 0,1 , 1,1 , 3,0 , 0,0 , 0,1,00:00:50,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/e0b323dae5bf4c90
443,Marc-Andre Barriault,0,53%,0%,0,0,0,69 , 130,76 , 137,0 , 1,55 , 114,12 , 14,2 , 2,35 , 86,29 , 39,5 , 5,Andrew Sanchez,0,48%,25%,0,3,0,72 , 148,102 , 181,2 , 8,44 , 112,21 , 26,7 , 10,54 , 125,12 , 16,6 , 7,3,00:05:00,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
444,Macy Chiasson,0,65%,0%,0,3,2,43 , 66,82 , 107,0 , 0,38 , 61,5 , 5,0 , 0,1 , 2,0 , 0,42 , 64,Sarah Moras,0,81%,33%,1,3,0,9 , 11,29 , 38,1 , 3,9 , 11,0 , 0,0 , 0,1 , 1,0 , 0,8 , 10,2,00:02:22,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e0b323dae5bf4c90
445,Aiemann Zahabi,0,34%,20%,0,0,0,28 , 82,29 , 83,1 , 5,14 , 62,9 , 14,5 , 6,27 , 81,1 , 1,0 , 0,Vince Morales,0,30%,0%,0,0,0,59 , 194,59 , 194,0 , 0,31 , 151,20 , 32,8 , 11,58 , 192,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
446,Nordine Taleb,0,44%,0%,0,0,0,90 , 201,90 , 201,0 , 0,32 , 125,27 , 39,31 , 37,89 , 199,0 , 0,1 , 2,Kyle Prepolec,0,33%,0%,0,0,0,52 , 153,53 , 154,0 , 2,27 , 113,22 , 30,3 , 10,51 , 151,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jerin Valel,http://ufcstats.com/fight-details/e0b323dae5bf4c90
447,Kyle Nelson,0,27%,20%,4,1,0,26 , 93,32 , 103,2 , 10,18 , 82,8 , 11,0 , 0,24 , 86,2 , 7,0 , 0,Matt Sayles,0,51%,0%,1,3,1,75 , 147,106 , 181,0 , 0,45 , 113,15 , 18,15 , 16,48 , 105,3 , 5,24 , 37,3,00:03:16,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
448,Arjan Bhullar,0,66%,100%,0,2,0,41 , 62,69 , 94,2 , 2,32 , 53,8 , 8,1 , 1,18 , 37,19 , 21,4 , 4,Juan Adams,0,43%,0%,0,0,0,81 , 185,107 , 212,0 , 0,56 , 158,21 , 23,4 , 4,50 , 148,30 , 36,1 , 1,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e0b323dae5bf4c90
449,Mitch Gagnon,1,27%,0%,2,1,1,15 , 54,23 , 62,0 , 1,11 , 42,2 , 8,2 , 4,9 , 40,4 , 11,2 , 3,Cole Smith,0,43%,50%,2,2,0,38 , 88,56 , 111,2 , 4,13 , 41,9 , 26,16 , 21,27 , 72,10 , 15,1 , 1,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/e0b323dae5bf4c90
450,Jacare Souza,0,51%,0%,0,0,0,90 , 175,120 , 205,0 , 3,65 , 141,24 , 33,1 , 1,74 , 154,15 , 20,1 , 1,Jack Hermansson,0,39%,30%,1,1,0,148 , 372,256 , 496,3 , 10,96 , 313,32 , 36,20 , 23,120 , 339,24 , 29,4 , 4,5,00:05:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
451,Greg Hardy,0,46%,0%,0,0,0,14 , 30,17 , 33,0 , 0,12 , 28,2 , 2,0 , 0,4 , 13,2 , 2,8 , 15,Dmitrii Smoliakov,0,33%,0%,0,0,0,1 , 3,1 , 3,0 , 2,1 , 3,0 , 0,0 , 0,1 , 3,0 , 0,0 , 0,1,00:02:15,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
452,Alex Oliveira,0,35%,0%,0,0,0,48 , 137,50 , 139,0 , 1,30 , 110,7 , 16,11 , 11,42 , 125,6 , 11,0 , 1,Mike Perry,0,59%,0%,0,1,0,65 , 110,75 , 120,0 , 1,48 , 90,6 , 8,11 , 12,32 , 72,18 , 19,15 , 19,3,00:05:00,3 Rnd (5-5-5),"Larry Downs, Jr.",http://ufcstats.com/fight-details/e0b323dae5bf4c90
453,Glover Teixeira,0,52%,0%,1,3,0,30 , 57,35 , 63,0 , 7,24 , 51,6 , 6,0 , 0,16 , 38,9 , 11,5 , 8,Ion Cutelaba,0,54%,0%,0,1,0,74 , 135,74 , 135,0 , 0,57 , 113,16 , 21,1 , 1,43 , 94,20 , 25,11 , 16,2,00:03:37,3 Rnd (5-5-5),Alan Abeles,http://ufcstats.com/fight-details/e0b323dae5bf4c90
454,John Lineker,0,41%,50%,1,0,0,106 , 256,106 , 256,1 , 2,57 , 177,39 , 64,10 , 15,105 , 250,1 , 6,0 , 0,Cory Sandhagen,0,43%,50%,0,0,0,120 , 275,128 , 283,2 , 4,72 , 218,16 , 23,32 , 34,119 , 273,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
455,Roosevelt Roberts,0,62%,50%,0,6,0,53 , 85,95 , 132,2 , 4,41 , 73,7 , 7,5 , 5,31 , 59,3 , 3,19 , 23,Thomas Gifford,0,42%,100%,0,1,0,30 , 70,86 , 130,1 , 1,16 , 53,5 , 7,9 , 10,24 , 63,4 , 5,2 , 2,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
456,Ben Saunders,0,51%,0%,0,0,0,46 , 90,47 , 91,0 , 0,9 , 46,22 , 28,15 , 16,29 , 70,17 , 20,0 , 0,Takashi Sato,1,40%,0%,0,0,0,28 , 69,33 , 74,0 , 0,25 , 64,2 , 3,1 , 2,13 , 44,2 , 6,13 , 19,2,00:01:18,3 Rnd (5-5-5),"Larry Downs, Jr.",http://ufcstats.com/fight-details/e0b323dae5bf4c90
457,Andrei Arlovski,0,42%,0%,0,0,0,75 , 175,82 , 182,0 , 0,31 , 126,29 , 31,15 , 18,65 , 164,10 , 11,0 , 0,Augusto Sakai,0,31%,0%,0,0,0,42 , 132,51 , 141,0 , 1,26 , 108,8 , 12,8 , 12,30 , 113,12 , 19,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
458,Carla Esparza,0,49%,40%,0,3,1,25 , 51,97 , 128,4 , 10,18 , 43,6 , 7,1 , 1,12 , 30,8 , 12,5 , 9,Virna Jandiroba,0,45%,33%,0,5,2,17 , 37,64 , 89,3 , 9,13 , 33,4 , 4,0 , 0,13 , 30,3 , 6,1 , 1,3,00:05:00,3 Rnd (5-5-5),Alan Abeles,http://ufcstats.com/fight-details/e0b323dae5bf4c90
459,Gilbert Burns,0,56%,50%,1,4,0,49 , 87,81 , 122,3 , 6,36 , 71,4 , 6,9 , 10,28 , 62,4 , 5,17 , 20,Mike Davis,0,29%,0%,0,0,0,13 , 44,17 , 49,0 , 0,5 , 29,6 , 13,2 , 2,11 , 42,2 , 2,0 , 0,2,00:04:15,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
460,Jim Miller,0,54%,100%,1,1,0,6 , 11,8 , 14,2 , 2,4 , 9,0 , 0,2 , 2,6 , 11,0 , 0,0 , 0,Jason Gonzalez,0,40%,0%,0,0,0,10 , 25,10 , 25,0 , 0,5 , 20,0 , 0,5 , 5,10 , 25,0 , 0,0 , 0,1,00:02:12,3 Rnd (5-5-5),"Larry Downs, Jr.",http://ufcstats.com/fight-details/e0b323dae5bf4c90
461,Angela Hill,0,49%,0%,0,0,0,117 , 236,118 , 237,0 , 3,83 , 195,30 , 37,4 , 4,103 , 219,13 , 16,1 , 1,Jodie Esquibel,0,19%,0%,0,0,0,57 , 289,57 , 289,0 , 3,40 , 243,15 , 42,2 , 4,50 , 277,7 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),Alan Abeles,http://ufcstats.com/fight-details/e0b323dae5bf4c90
462,Court McGee,1,28%,0%,0,0,0,65 , 228,69 , 232,0 , 8,28 , 166,15 , 34,22 , 28,60 , 223,4 , 4,1 , 1,Dhiego Lima,0,40%,0%,0,0,0,65 , 159,67 , 161,0 , 3,47 , 135,16 , 22,2 , 2,62 , 155,3 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
463,Alistair Overeem,1,87%,0%,0,0,0,29 , 33,31 , 35,0 , 1,23 , 27,6 , 6,0 , 0,5 , 8,12 , 13,12 , 12,Aleksei Oleinik,0,65%,0%,0,0,0,38 , 58,78 , 101,0 , 0,15 , 34,23 , 24,0 , 0,12 , 26,26 , 32,0 , 0,1,00:04:45,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
464,Islam Makhachev,0,70%,44%,0,2,0,14 , 20,47 , 53,4 , 9,7 , 12,6 , 6,1 , 2,4 , 10,8 , 8,2 , 2,Arman Tsarukyan,0,30%,8%,0,0,0,13 , 43,60 , 90,1 , 12,5 , 25,7 , 15,1 , 3,6 , 34,7 , 9,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
465,Sergei Pavlovich,1,65%,0%,0,0,0,17 , 26,17 , 26,0 , 0,17 , 26,0 , 0,0 , 0,14 , 22,3 , 4,0 , 0,Marcelo Golm,0,33%,0%,0,0,0,5 , 15,5 , 15,0 , 0,4 , 13,0 , 1,1 , 1,4 , 14,1 , 1,0 , 0,1,00:01:06,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
466,Roxanne Modafferi,0,41%,83%,0,5,2,33 , 79,105 , 162,5 , 6,29 , 73,3 , 5,1 , 1,18 , 60,3 , 4,12 , 15,Antonina Shevchenko,0,55%,0%,0,0,2,64 , 116,87 , 144,0 , 0,50 , 101,12 , 13,2 , 2,49 , 98,10 , 11,5 , 7,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
467,Krzysztof Jotko,0,62%,100%,0,5,0,43 , 69,111 , 149,4 , 4,37 , 56,4 , 10,2 , 3,8 , 25,0 , 0,35 , 44,Alen Amedovski,0,35%,0%,0,0,1,6 , 17,6 , 17,0 , 0,6 , 17,0 , 0,0 , 0,3 , 12,0 , 0,3 , 5,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
468,Movsar Evloev,0,64%,31%,0,1,0,50 , 78,121 , 156,5 , 16,42 , 69,7 , 8,1 , 1,6 , 29,15 , 16,29 , 33,SeungWoo Choi,0,44%,0%,0,0,0,26 , 58,94 , 136,0 , 2,19 , 49,5 , 5,2 , 4,10 , 40,10 , 12,6 , 6,3,00:05:00,3 Rnd (5-5-5),Vjacheslav Kiselev,http://ufcstats.com/fight-details/e0b323dae5bf4c90
469,Sultan Aliev,0,39%,28%,0,0,0,25 , 63,32 , 70,2 , 7,22 , 57,2 , 4,1 , 2,20 , 53,4 , 9,1 , 1,Keita Nakamura,0,35%,0%,0,0,0,29 , 81,57 , 109,0 , 1,18 , 63,7 , 11,4 , 7,21 , 72,4 , 5,4 , 4,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
470,Alexander Yakovlev,0,73%,50%,1,0,0,14 , 19,18 , 23,1 , 2,9 , 14,4 , 4,1 , 1,2 , 6,5 , 5,7 , 8,Alex Da Silva,0,42%,33%,0,2,0,8 , 19,10 , 23,1 , 3,3 , 14,3 , 3,2 , 2,2 , 11,3 , 3,3 , 5,2,00:03:10,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
471,Marcin Tybura,0,40%,0%,0,0,0,28 , 70,28 , 70,0 , 0,17 , 58,6 , 7,5 , 5,26 , 65,2 , 5,0 , 0,Shamil Abdurakhimov,1,41%,0%,0,0,0,36 , 87,36 , 87,0 , 3,24 , 72,10 , 13,2 , 2,26 , 74,10 , 13,0 , 0,2,00:03:15,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
472,Gadzhimurad Antigulov,0,46%,0%,0,0,0,6 , 13,6 , 13,0 , 2,5 , 12,1 , 1,0 , 0,6 , 13,0 , 0,0 , 0,Michal Oleksiejczuk,3,80%,0%,0,0,0,8 , 10,8 , 10,0 , 0,8 , 10,0 , 0,0 , 0,3 , 5,1 , 1,4 , 4,1,00:00:44,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0b323dae5bf4c90
473,Magomed Mustafaev,1,83%,0%,0,0,0,10 , 12,11 , 13,0 , 0,7 , 9,1 , 1,2 , 2,4 , 6,0 , 0,6 , 6,Rafael Fiziev,0,100%,0%,0,0,0,1 , 1,1 , 1,0 , 0,0 , 0,0 , 0,1 , 1,1 , 1,0 , 0,0 , 0,1,00:01:26,3 Rnd (5-5-5),Vjacheslav Kiselev,http://ufcstats.com/fight-details/e0b323dae5bf4c90
474,Max Holloway,0,40%,0%,1,0,0,181 , 446,208 , 473,0 , 0,141 , 394,39 , 50,1 , 2,167 , 425,14 , 21,0 , 0,Dustin Poirier,0,46%,12%,0,0,0,178 , 381,180 , 383,1 , 8,153 , 349,18 , 24,7 , 8,165 , 365,13 , 16,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Blake Grice,http://ufcstats.com/fight-details/e0b323dae5bf4c90
475,Kelvin Gastelum,0,41%,11%,0,0,1,91 , 220,92 , 222,1 , 9,68 , 191,12 , 16,11 , 13,91 , 219,0 , 1,0 , 0,Israel Adesanya,4,45%,0%,2,0,0,109 , 237,119 , 247,0 , 0,70 , 186,16 , 23,23 , 28,100 , 225,1 , 1,8 , 11,5,00:05:00,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
476,Eryk Anders,0,23%,0%,0,0,0,16 , 69,19 , 72,0 , 1,12 , 62,4 , 7,0 , 0,16 , 68,0 , 1,0 , 0,Khalil Rountree Jr.,4,50%,0%,0,0,0,79 , 157,83 , 162,0 , 0,26 , 89,15 , 23,38 , 45,75 , 145,0 , 0,4 , 12,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
477,Alan Jouban,0,24%,50%,0,1,0,24 , 100,25 , 101,1 , 2,9 , 77,3 , 6,12 , 17,19 , 89,1 , 4,4 , 7,Dwight Grant,0,31%,0%,0,0,0,38 , 122,39 , 123,0 , 0,13 , 88,4 , 8,21 , 26,37 , 121,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),George Allen,http://ufcstats.com/fight-details/e0b323dae5bf4c90
478,Ovince Saint Preux,0,50%,37%,0,2,1,4 , 8,8 , 12,3 , 8,3 , 6,1 , 2,0 , 0,2 , 5,1 , 1,1 , 2,Nikita Krylov,0,61%,50%,2,2,0,27 , 44,60 , 79,1 , 2,15 , 27,7 , 11,5 , 6,17 , 32,6 , 8,4 , 4,2,00:02:30,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/e0b323dae5bf4c90
479,Jalin Turner,0,30%,0%,1,0,1,35 , 116,42 , 124,0 , 0,27 , 101,8 , 15,0 , 0,31 , 107,1 , 5,3 , 4,Matt Frevola,0,40%,30%,2,7,2,31 , 77,49 , 95,4 , 13,18 , 50,5 , 18,8 , 9,24 , 67,0 , 2,7 , 8,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
480,Wilson Reis,0,16%,25%,0,0,0,1 , 6,2 , 7,1 , 4,0 , 4,0 , 1,1 , 1,1 , 6,0 , 0,0 , 0,Alexandre Pantoja,1,69%,0%,0,0,0,23 , 33,26 , 36,0 , 0,19 , 28,4 , 5,0 , 0,7 , 12,0 , 0,16 , 21,1,00:02:58,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
481,Max Griffin,0,51%,54%,3,2,0,47 , 92,72 , 121,6 , 11,23 , 65,16 , 19,8 , 8,34 , 71,11 , 18,2 , 3,Zelim Imadaev,0,42%,0%,0,0,0,64 , 150,78 , 165,0 , 1,46 , 120,12 , 22,6 , 8,47 , 126,17 , 24,0 , 0,3,00:05:00,3 Rnd (5-5-5),George Allen,http://ufcstats.com/fight-details/e0b323dae5bf4c90
482,Boston Salmon,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,Khalid Taha,1,100%,0%,0,0,0,5 , 5,5 , 5,0 , 0,5 , 5,0 , 0,0 , 0,2 , 2,0 , 0,3 , 3,1,00:00:25,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/e0b323dae5bf4c90
483,Curtis Millender,0,50%,0%,0,1,0,48 , 96,50 , 98,0 , 0,19 , 61,7 , 12,22 , 23,46 , 94,2 , 2,0 , 0,Belal Muhammad,0,43%,33%,0,6,0,47 , 107,126 , 217,2 , 6,39 , 96,4 , 7,4 , 4,33 , 78,0 , 1,14 , 28,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
484,Montel Jackson,0,59%,75%,0,3,1,64 , 107,160 , 218,3 , 4,38 , 78,17 , 19,9 , 10,38 , 78,11 , 14,15 , 15,Andre Soukhamthath,0,48%,100%,0,0,0,30 , 62,41 , 73,1 , 1,6 , 33,7 , 10,17 , 19,26 , 58,4 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
485,Lauren Mueller,0,40%,0%,0,1,0,47 , 116,105 , 182,0 , 0,28 , 87,9 , 18,10 , 11,42 , 109,4 , 5,1 , 2,Poliana Botelho,0,55%,100%,0,2,0,47 , 84,152 , 202,2 , 2,19 , 45,14 , 22,14 , 17,33 , 70,8 , 8,6 , 6,3,00:05:00,3 Rnd (5-5-5),George Allen,http://ufcstats.com/fight-details/e0b323dae5bf4c90
486,Brandon Davis,0,39%,0%,1,0,0,35 , 88,40 , 93,0 , 0,20 , 67,6 , 11,9 , 10,30 , 82,5 , 6,0 , 0,Randy Costa,0,45%,0%,0,0,0,46 , 101,49 , 104,0 , 0,37 , 89,8 , 11,1 , 1,44 , 98,2 , 3,0 , 0,2,00:01:12,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
487,Edson Barboza,0,40%,0%,0,0,0,13 , 32,13 , 32,0 , 0,6 , 21,3 , 5,4 , 6,11 , 30,2 , 2,0 , 0,Justin Gaethje,1,57%,0%,0,0,0,20 , 35,22 , 37,0 , 0,13 , 28,2 , 2,5 , 5,12 , 22,8 , 13,0 , 0,1,00:02:30,5 Rnd (5-5-5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
488,David Branch,0,16%,0%,0,0,0,1 , 6,1 , 6,0 , 0,1 , 6,0 , 0,0 , 0,1 , 6,0 , 0,0 , 0,Jack Hermansson,0,30%,50%,1,1,0,3 , 10,3 , 10,1 , 2,1 , 6,0 , 2,2 , 2,3 , 10,0 , 0,0 , 0,1,00:00:49,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
489,Josh Emmett,1,25%,0%,0,0,0,22 , 87,22 , 87,0 , 3,7 , 65,7 , 14,8 , 8,22 , 87,0 , 0,0 , 0,Michael Johnson,0,18%,0%,0,0,0,24 , 128,24 , 128,0 , 0,13 , 110,9 , 14,2 , 4,24 , 128,0 , 0,0 , 0,3,00:04:14,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
490,Karolina Kowalkiewicz,0,48%,0%,0,0,0,57 , 118,77 , 141,0 , 0,16 , 61,20 , 27,21 , 30,42 , 103,13 , 13,2 , 2,Michelle Waterson,0,42%,50%,1,1,0,64 , 149,82 , 167,2 , 4,25 , 93,17 , 26,22 , 30,41 , 121,17 , 21,6 , 7,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
491,Kennedy Nzechukwu,0,55%,0%,0,1,0,40 , 72,47 , 80,0 , 0,33 , 64,7 , 8,0 , 0,11 , 36,7 , 7,22 , 29,Paul Craig,0,32%,6%,2,0,1,25 , 77,31 , 83,1 , 16,6 , 51,13 , 20,6 , 6,21 , 71,4 , 6,0 , 0,3,00:04:20,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
492,Sodiq Yusuff,1,49%,0%,0,1,0,73 , 148,99 , 177,0 , 3,32 , 88,25 , 35,16 , 25,49 , 115,15 , 21,9 , 12,Sheymon Moraes,0,45%,0%,0,0,0,54 , 118,58 , 122,0 , 0,21 , 70,26 , 40,7 , 8,42 , 102,12 , 16,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
493,Marina Rodriguez,1,58%,0%,0,0,1,118 , 202,129 , 213,0 , 1,58 , 123,38 , 53,22 , 26,67 , 143,39 , 47,12 , 12,Jessica Aguilar,0,43%,0%,1,1,0,50 , 114,63 , 127,0 , 1,23 , 76,27 , 38,0 , 0,22 , 75,27 , 38,1 , 1,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
494,Ross Pearson,0,50%,0%,0,0,0,12 , 24,12 , 24,0 , 1,1 , 6,4 , 11,7 , 7,12 , 24,0 , 0,0 , 0,Desmond Green,1,78%,50%,0,0,0,25 , 32,25 , 32,1 , 2,17 , 23,6 , 6,2 , 3,10 , 16,1 , 1,14 , 15,1,00:02:52,3 Rnd (5-5-5),James Chappell,http://ufcstats.com/fight-details/e0b323dae5bf4c90
495,Enrique Barzola,0,41%,0%,0,0,0,52 , 126,53 , 127,0 , 8,28 , 96,9 , 13,15 , 17,50 , 121,2 , 5,0 , 0,Kevin Aguilar,0,23%,0%,0,0,0,58 , 243,58 , 243,0 , 0,36 , 208,20 , 31,2 , 4,58 , 240,0 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Bill Bookwalter,http://ufcstats.com/fight-details/e0b323dae5bf4c90
496,Kevin Holland,0,62%,50%,2,4,2,27 , 43,76 , 98,1 , 2,19 , 35,4 , 4,4 , 4,10 , 19,0 , 1,17 , 23,Gerald Meerschaert,0,76%,54%,4,9,2,10 , 13,44 , 56,6 , 11,4 , 6,3 , 4,3 , 3,4 , 4,4 , 7,2 , 2,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
497,Ray Borg,0,48%,70%,0,3,1,17 , 35,22 , 40,7 , 10,8 , 23,8 , 11,1 , 1,2 , 14,13 , 19,2 , 2,Casey Kenney,0,61%,66%,0,4,3,32 , 52,46 , 68,2 , 3,9 , 27,19 , 20,4 , 5,9 , 23,19 , 25,4 , 4,3,00:05:00,3 Rnd (5-5-5),James Chappell,http://ufcstats.com/fight-details/e0b323dae5bf4c90
498,Sabina Mazo,0,44%,0%,0,0,0,64 , 144,73 , 157,0 , 0,21 , 87,19 , 25,24 , 32,61 , 138,2 , 5,1 , 1,Maryna Moroz,0,29%,11%,0,0,0,56 , 190,74 , 208,1 , 9,27 , 150,18 , 28,11 , 12,47 , 174,4 , 9,5 , 7,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
499,Alex Perez,0,54%,50%,0,1,0,60 , 110,150 , 220,2 , 4,37 , 74,2 , 5,21 , 31,26 , 64,1 , 2,33 , 44,Mark De La Rosa,0,30%,0%,0,0,0,26 , 84,74 , 140,0 , 0,19 , 73,2 , 2,5 , 9,15 , 70,2 , 2,9 , 12,3,00:05:00,3 Rnd (5-5-5),Bill Bookwalter,http://ufcstats.com/fight-details/e0b323dae5bf4c90
500,Stephen Thompson,0,43%,0%,0,0,0,47 , 107,47 , 107,0 , 0,28 , 70,9 , 20,10 , 17,47 , 107,0 , 0,0 , 0,Anthony Pettis,1,58%,0%,0,0,0,32 , 55,32 , 55,0 , 0,5 , 21,7 , 12,20 , 22,30 , 53,0 , 0,2 , 2,2,00:04:55,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
501,Curtis Blaydes,0,66%,63%,0,4,0,22 , 33,72 , 90,7 , 11,10 , 19,1 , 3,11 , 11,8 , 11,1 , 2,13 , 20,Justin Willis,0,22%,0%,0,0,0,2 , 9,9 , 16,0 , 0,2 , 9,0 , 0,0 , 0,2 , 9,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/e0b323dae5bf4c90
502,John Makdessi,0,53%,0%,0,0,0,73 , 137,75 , 139,0 , 0,25 , 60,8 , 21,40 , 56,73 , 137,0 , 0,0 , 0,Jesus Pinedo,0,32%,0%,0,0,0,37 , 113,37 , 114,0 , 0,18 , 74,10 , 18,9 , 21,37 , 113,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
