,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
251,Ronda Rousey,0,26%,0%,0,0,0,17 , 65,21 , 69,0 , 1,13 , 59,4 , 6,0 , 0,13 , 59,4 , 6,0 , 0,Holly Holm,1,71%,100%,0,0,0,38 , 53,38 , 53,1 , 1,29 , 44,4 , 4,5 , 5,31 , 45,4 , 4,3 , 4,2,00:00:59,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/08af25ef4252b138
252,Joanna Jedrzejczyk,0,49%,0%,0,0,0,220 , 441,227 , 448,0 , 0,97 , 289,53 , 67,70 , 85,203 , 414,17 , 27,0 , 0,Valerie Letourneau,0,32%,20%,0,0,0,103 , 321,120 , 341,1 , 5,72 , 275,20 , 32,11 , 14,91 , 303,7 , 13,5 , 5,5,00:05:00,5 Rnd (5-5-5-5-5),Steve Perceval,http://ufcstats.com/fight-details/391d458db6dae33b
253,Mark Hunt,1,66%,0%,0,0,0,12 , 18,13 , 19,0 , 0,7 , 13,2 , 2,3 , 3,10 , 15,0 , 1,2 , 2,Antonio Silva,0,52%,0%,0,0,0,9 , 17,9 , 17,0 , 0,2 , 6,2 , 5,5 , 6,9 , 17,0 , 0,0 , 0,1,00:03:41,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/27a6a6d4e3f8be75
254,Uriah Hall,0,47%,0%,0,0,1,45 , 94,58 , 107,0 , 1,17 , 58,10 , 15,18 , 21,40 , 87,4 , 5,1 , 2,Robert Whittaker,0,46%,50%,0,6,0,67 , 144,108 , 186,1 , 2,39 , 107,6 , 11,22 , 26,43 , 110,12 , 17,12 , 17,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/766dc3c5592b4d0d
255,Stefan Struve,0,56%,100%,0,1,0,33 , 58,34 , 59,1 , 1,23 , 41,7 , 14,3 , 3,21 , 42,1 , 2,11 , 14,Jared Rosholt,0,43%,57%,0,7,0,16 , 37,38 , 59,4 , 7,6 , 23,2 , 5,8 , 9,11 , 27,0 , 1,5 , 9,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/98301c092f00cb01
256,Jake Matthews,0,63%,33%,0,0,0,62 , 98,96 , 136,1 , 3,54 , 88,4 , 5,4 , 5,8 , 19,3 , 4,51 , 75,Akbarh Arreola,1,51%,0%,0,1,0,21 , 41,33 , 55,0 , 0,17 , 33,1 , 4,3 , 4,9 , 21,0 , 1,12 , 19,2,00:05:00,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/0f85a1d9ce42d13e
257,Kyle Noke,1,53%,0%,0,0,0,23 , 43,24 , 44,0 , 0,13 , 30,2 , 4,8 , 9,11 , 21,0 , 0,12 , 22,Peter Sobotta,0,33%,0%,0,0,0,2 , 6,2 , 6,0 , 0,2 , 5,0 , 1,0 , 0,2 , 6,0 , 0,0 , 0,1,00:02:01,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/77185ff8b4dade6a
258,Anthony Perosh,0,18%,0%,0,0,0,6 , 32,7 , 33,0 , 0,6 , 30,0 , 2,0 , 0,6 , 30,0 , 2,0 , 0,Gian Villante,1,55%,0%,0,0,0,19 , 34,19 , 34,0 , 0,12 , 26,5 , 6,2 , 2,17 , 31,2 , 3,0 , 0,1,00:02:56,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/1dfbdd569585812f
259,Richie Vaculik,0,40%,100%,0,2,0,63 , 156,82 , 176,3 , 3,42 , 130,6 , 11,15 , 15,54 , 145,4 , 6,5 , 5,Danny Martinez,0,31%,75%,0,3,1,54 , 171,90 , 213,9 , 12,38 , 146,16 , 25,0 , 0,41 , 153,3 , 3,10 , 15,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/f602cc168383432f
260,Daniel Kelly,0,52%,38%,0,8,0,63 , 121,115 , 176,5 , 13,56 , 114,5 , 5,2 , 2,30 , 77,10 , 12,23 , 32,Steve Montgomery,0,40%,0%,0,0,0,77 , 191,89 , 204,0 , 0,50 , 159,24 , 28,3 , 4,50 , 160,25 , 28,2 , 3,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/d5149f02b1ee7dc6
261,Richard Walsh,0,54%,0%,0,0,0,93 , 170,132 , 214,0 , 0,58 , 127,13 , 19,22 , 24,49 , 110,11 , 19,33 , 41,Steve Kennedy,0,37%,37%,0,1,0,38 , 102,61 , 128,3 , 8,31 , 92,3 , 6,4 , 4,33 , 92,0 , 2,5 , 8,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/f281a6775bccb8df
262,James Moontasri,1,52%,0%,0,0,0,11 , 21,13 , 23,0 , 0,5 , 14,3 , 4,3 , 3,8 , 11,1 , 2,2 , 8,Anton Zafir,0,68%,33%,0,1,0,17 , 25,31 , 40,1 , 3,8 , 14,6 , 8,3 , 3,5 , 11,5 , 7,7 , 7,1,00:04:36,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/d20dc2d68305fc31
263,Ben Nguyen,0,61%,0%,2,2,0,11 , 18,20 , 37,0 , 0,8 , 15,2 , 2,1 , 1,5 , 9,1 , 1,5 , 8,Ryan Benoit,0,16%,0%,0,0,0,1 , 6,1 , 6,0 , 1,1 , 6,0 , 0,0 , 0,1 , 6,0 , 0,0 , 0,1,00:02:35,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/15aced6a6a61df90
264,Vitor Belfort,1,54%,0%,0,0,0,6 , 11,6 , 11,0 , 0,5 , 10,1 , 1,0 , 0,1 , 1,2 , 3,3 , 7,Dan Henderson,0,100%,0%,0,0,0,3 , 3,3 , 3,0 , 0,0 , 0,0 , 0,3 , 3,3 , 3,0 , 0,0 , 0,1,00:02:07,5 Rnd (5-5-5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/93c4b798134c71d4
265,Glover Teixeira,0,52%,0%,0,0,0,54 , 102,59 , 107,0 , 1,51 , 98,3 , 4,0 , 0,50 , 96,4 , 6,0 , 0,Patrick Cummins,0,36%,66%,0,4,0,33 , 90,38 , 95,4 , 6,23 , 80,7 , 7,3 , 3,22 , 73,11 , 17,0 , 0,2,00:01:12,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/2be2c9ddfbee0cd4
266,Thomas Almeida,1,48%,0%,0,0,0,24 , 50,26 , 52,0 , 0,19 , 44,4 , 5,1 , 1,18 , 43,6 , 7,0 , 0,Anthony Birchak,0,29%,0%,0,0,0,27 , 91,27 , 91,0 , 5,16 , 71,3 , 10,8 , 10,24 , 84,3 , 7,0 , 0,1,00:04:24,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/3c6659f1b09760ba
267,Alex Oliveira,1,38%,0%,0,1,0,42 , 109,54 , 121,0 , 4,32 , 95,7 , 11,3 , 3,24 , 68,16 , 37,2 , 4,Piotr Hallmann,0,50%,50%,0,1,0,36 , 71,79 , 117,1 , 2,26 , 53,5 , 9,5 , 9,19 , 45,13 , 22,4 , 4,3,00:00:51,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/a637cd1012af870f
268,Gilbert Burns,0,36%,40%,0,1,0,28 , 77,29 , 78,2 , 5,14 , 55,5 , 11,9 , 11,27 , 70,1 , 5,0 , 2,Rashid Magomedov,2,55%,100%,0,0,0,80 , 145,94 , 160,2 , 2,59 , 112,14 , 26,7 , 7,68 , 129,6 , 7,6 , 9,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/f0b151cc6c91b259
269,Fabio Maldonado,0,48%,0%,0,0,0,26 , 54,49 , 78,0 , 0,16 , 37,10 , 17,0 , 0,13 , 36,13 , 18,0 , 0,Corey Anderson,0,44%,40%,0,5,0,60 , 134,97 , 185,6 , 15,40 , 107,15 , 22,5 , 5,33 , 91,17 , 29,10 , 14,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/0339f66f18a3e0bf
270,Gleison Tibau,0,60%,66%,1,3,0,3 , 5,6 , 8,2 , 3,3 , 5,0 , 0,0 , 0,0 , 2,0 , 0,3 , 3,Abel Trujillo,0,0%,0%,0,0,0,0 , 0,5 , 5,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:01:45,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/37c732554828dcc3
271,Yan Cabral,0,47%,50%,0,5,0,31 , 65,41 , 79,3 , 6,21 , 53,2 , 4,8 , 8,30 , 62,1 , 3,0 , 0,Johnny Case,1,46%,0%,0,1,2,74 , 159,90 , 177,0 , 0,46 , 117,16 , 27,12 , 15,52 , 131,8 , 10,14 , 18,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/dc4f7eaaa2c9d450
272,Clay Guida,0,27%,100%,0,0,0,3 , 11,3 , 11,1 , 1,2 , 10,0 , 0,1 , 1,3 , 11,0 , 0,0 , 0,Thiago Tavares,0,28%,0%,1,0,0,2 , 7,2 , 7,0 , 0,2 , 7,0 , 0,0 , 0,2 , 7,0 , 0,0 , 0,1,00:00:39,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/b21e4b6c4126c782
273,Kevin Souza,1,54%,0%,0,1,0,19 , 35,24 , 40,0 , 0,17 , 33,2 , 2,0 , 0,6 , 14,0 , 0,13 , 21,Chas Skelly,0,38%,66%,2,3,0,7 , 18,11 , 24,2 , 3,7 , 15,0 , 3,0 , 0,0 , 11,1 , 1,6 , 6,2,00:01:56,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/6d9f6f7004c791d5
274,Viscardi Andrade,0,42%,0%,0,0,0,78 , 183,80 , 186,0 , 2,38 , 128,28 , 40,12 , 15,55 , 153,23 , 30,0 , 0,Gasan Umalatov,0,37%,0%,0,0,0,38 , 102,40 , 107,0 , 1,28 , 87,5 , 9,5 , 6,34 , 91,4 , 10,0 , 1,3,00:05:00,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/4ff0075d932d5b14
275,Pedro Munhoz,0,36%,0%,0,0,0,66 , 183,67 , 184,0 , 7,31 , 120,14 , 36,21 , 27,64 , 181,2 , 2,0 , 0,Jimmie Rivera,0,41%,0%,0,0,0,96 , 233,98 , 235,0 , 3,69 , 189,17 , 34,10 , 10,94 , 228,2 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/d2198a7ae05b24c1
276,Bruno Korea,1,34%,0%,0,0,0,27 , 79,49 , 103,0 , 0,16 , 65,7 , 10,4 , 4,17 , 62,1 , 2,9 , 15,Matheus Nicolau,2,59%,75%,3,5,0,46 , 77,81 , 120,3 , 4,31 , 59,8 , 10,7 , 8,33 , 56,1 , 1,12 , 20,3,00:03:27,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/e5461559114e30ff
277,Paddy Holohan,0,40%,44%,0,4,1,16 , 40,31 , 56,4 , 9,6 , 27,8 , 10,2 , 3,6 , 24,1 , 3,9 , 13,Louis Smolka,0,66%,0%,2,2,2,59 , 89,66 , 97,0 , 2,51 , 80,7 , 8,1 , 1,18 , 32,1 , 1,40 , 56,2,00:04:09,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/8d1559bbcea7e92a
278,Norman Parke,0,32%,16%,0,1,0,47 , 145,56 , 154,1 , 6,31 , 119,13 , 23,3 , 3,43 , 135,4 , 10,0 , 0,Reza Madadi,0,34%,8%,0,0,0,33 , 95,40 , 104,1 , 12,27 , 87,4 , 6,2 , 2,24 , 81,9 , 14,0 , 0,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/5ae114b3fdef6d2f
279,Nicolas Dalby,0,49%,50%,0,2,0,84 , 170,111 , 197,2 , 4,68 , 138,7 , 19,9 , 13,29 , 94,34 , 48,21 , 28,Darren Till,1,55%,0%,0,0,0,49 , 88,49 , 88,0 , 3,28 , 62,13 , 18,8 , 8,31 , 61,11 , 16,7 , 11,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/2e0ae17a22a6f824
280,Neil Seery,0,40%,40%,2,0,1,38 , 95,47 , 105,2 , 5,32 , 88,1 , 2,5 , 5,32 , 84,5 , 8,1 , 3,Jon Delos Reyes,0,33%,75%,0,2,0,25 , 74,26 , 75,3 , 4,16 , 64,7 , 8,2 , 2,16 , 63,8 , 9,1 , 2,2,00:04:12,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/a1569926652ebc36
281,Stevie Ray,0,32%,100%,0,0,0,48 , 150,53 , 156,1 , 1,26 , 116,7 , 14,15 , 20,46 , 148,1 , 1,1 , 1,Mickael Lebout,0,19%,0%,0,0,0,27 , 139,29 , 142,0 , 3,20 , 124,1 , 8,6 , 7,27 , 136,0 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/665a35fcac41d277
282,Aisling Daly,0,56%,40%,0,2,0,59 , 105,166 , 216,2 , 5,43 , 82,13 , 20,3 , 3,2 , 9,14 , 22,43 , 74,Ericka Almeida,0,43%,100%,0,2,0,19 , 44,57 , 91,1 , 1,12 , 32,6 , 11,1 , 1,4 , 7,12 , 23,3 , 14,3,00:05:00,3 Rnd (5-5-5),Piotr Michalak,http://ufcstats.com/fight-details/475a41d83edd47dd
283,Scott Askham,0,32%,0%,1,0,0,22 , 67,38 , 83,0 , 1,7 , 49,3 , 6,12 , 12,15 , 57,4 , 7,3 , 3,Krzysztof Jotko,0,37%,66%,0,4,0,38 , 101,107 , 176,2 , 3,24 , 83,9 , 12,5 , 6,16 , 72,6 , 7,16 , 22,3,00:05:00,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/3e39829aedc9346f
284,Cathal Pendred,0,20%,0%,0,0,0,5 , 24,8 , 28,0 , 1,2 , 17,2 , 2,1 , 5,3 , 22,2 , 2,0 , 0,Tom Breese,1,65%,0%,0,0,0,23 , 35,24 , 36,0 , 0,20 , 32,3 , 3,0 , 0,22 , 34,1 , 1,0 , 0,1,00:04:37,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/2ad291d61792fd7d
285,Darren Elkins,0,30%,63%,2,6,0,40 , 130,112 , 212,7 , 11,36 , 125,3 , 4,1 , 1,10 , 86,2 , 3,28 , 41,Rob Whiteford,0,36%,100%,0,0,0,23 , 63,41 , 82,1 , 1,20 , 59,1 , 2,2 , 2,17 , 56,4 , 5,2 , 2,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/cf3a93dd5460593c
286,Bubba Bush,0,57%,50%,0,5,0,8 , 14,31 , 41,3 , 6,3 , 8,1 , 1,4 , 5,3 , 5,1 , 1,4 , 8,Garreth McLellan,0,72%,40%,1,3,0,97 , 133,163 , 206,2 , 5,87 , 122,9 , 9,1 , 2,3 , 14,0 , 0,94 , 119,3,00:04:58,3 Rnd (5-5-5),Piotr Michalak,http://ufcstats.com/fight-details/43313a340ff0d2b5
287,Daniel Cormier,0,49%,20%,0,2,0,140 , 283,219 , 364,1 , 5,111 , 240,11 , 22,18 , 21,86 , 212,48 , 64,6 , 7,Alexander Gustafsson,1,47%,14%,0,0,0,120 , 254,130 , 264,1 , 7,88 , 206,23 , 38,9 , 10,102 , 221,15 , 30,3 , 3,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/f5de8b2c81e91129
288,Ryan Bader,0,39%,16%,0,0,0,52 , 133,55 , 136,1 , 6,45 , 120,6 , 10,1 , 3,49 , 130,3 , 3,0 , 0,Rashad Evans,0,22%,0%,0,0,0,25 , 111,27 , 113,0 , 3,17 , 96,6 , 13,2 , 2,23 , 107,2 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e2e23aee91e27847
289,Shawn Jordan,0,35%,11%,0,0,0,20 , 56,39 , 77,1 , 9,7 , 38,7 , 12,6 , 6,10 , 43,10 , 13,0 , 0,Ruslan Magomedov,0,61%,0%,0,0,0,71 , 116,85 , 130,0 , 0,56 , 101,9 , 9,6 , 6,62 , 104,9 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/4b790d75c4bc694c
290,Joseph Benavidez,0,32%,0%,0,0,0,48 , 146,48 , 146,0 , 1,32 , 111,10 , 26,6 , 9,44 , 139,4 , 7,0 , 0,Ali Bagautinov,0,25%,0%,0,0,0,31 , 121,31 , 121,0 , 5,22 , 103,5 , 12,4 , 6,30 , 117,1 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/c43e99000f3c77b5
291,Jessica Eye,0,55%,100%,1,3,0,30 , 54,77 , 104,1 , 1,17 , 35,9 , 14,4 , 5,17 , 34,9 , 16,4 , 4,Julianna Pena,0,50%,50%,3,6,0,34 , 68,100 , 139,3 , 6,22 , 52,9 , 12,3 , 4,13 , 41,8 , 12,13 , 15,3,00:05:00,3 Rnd (5-5-5),Frank Collazo,http://ufcstats.com/fight-details/bdc1561ed4c6e22f
292,Yair Rodriguez,0,50%,22%,0,2,0,52 , 104,67 , 123,2 , 9,27 , 72,15 , 19,10 , 13,38 , 80,6 , 14,8 , 10,Dan Hooker,0,24%,33%,0,0,0,19 , 79,85 , 162,1 , 3,14 , 62,5 , 8,0 , 9,9 , 56,6 , 15,4 , 8,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/7ab1cdfe3e540856
293,Alan Jouban,0,50%,0%,0,0,0,17 , 34,17 , 34,0 , 0,12 , 27,4 , 5,1 , 2,16 , 33,1 , 1,0 , 0,Albert Tumenov,1,46%,0%,0,0,0,19 , 41,19 , 41,0 , 1,16 , 36,3 , 4,0 , 1,18 , 40,1 , 1,0 , 0,1,00:02:55,3 Rnd (5-5-5),Frank Collazo,http://ufcstats.com/fight-details/2615d94ab16380f9
294,Adriano Martins,1,42%,0%,0,0,0,3 , 7,3 , 7,0 , 0,2 , 6,0 , 0,1 , 1,2 , 6,0 , 0,1 , 1,Islam Makhachev,0,26%,0%,0,0,0,4 , 15,4 , 15,0 , 0,2 , 13,2 , 2,0 , 0,4 , 15,0 , 0,0 , 0,1,00:01:46,3 Rnd (5-5-5),Frank Collazo,http://ufcstats.com/fight-details/678db400f85ae15c
295,Rose Namajunas,0,39%,100%,1,2,0,13 , 33,14 , 36,1 , 1,12 , 32,1 , 1,0 , 0,11 , 29,2 , 4,0 , 0,Angela Hill,0,54%,0%,0,0,0,12 , 22,16 , 26,0 , 0,8 , 18,2 , 2,2 , 2,9 , 19,3 , 3,0 , 0,1,00:02:47,3 Rnd (5-5-5),Joe Solis,http://ufcstats.com/fight-details/32b030138bfd4f88
296,Francisco Trevino,0,33%,0%,0,0,0,1 , 3,1 , 3,0 , 0,0 , 1,0 , 0,1 , 2,1 , 3,0 , 0,0 , 0,Sage Northcutt,0,67%,100%,0,1,0,21 , 31,21 , 31,1 , 1,19 , 29,1 , 1,1 , 1,3 , 4,8 , 11,10 , 16,1,00:00:57,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/fee873593f588437
297,Chris Cariaso,0,46%,0%,1,3,1,37 , 79,54 , 104,0 , 1,11 , 48,15 , 19,11 , 12,30 , 67,4 , 5,3 , 7,Sergio Pettis,1,30%,75%,0,6,0,37 , 122,80 , 169,3 , 4,32 , 115,3 , 5,2 , 2,15 , 75,0 , 1,22 , 46,3,00:05:00,3 Rnd (5-5-5),Joe Solis,http://ufcstats.com/fight-details/278cd1803ccc004f
298,Derrick Lewis,0,65%,0%,0,5,0,41 , 63,51 , 74,0 , 3,36 , 58,5 , 5,0 , 0,3 , 13,10 , 10,28 , 40,Viktor Pesta,0,61%,38%,0,4,0,8 , 13,47 , 61,5 , 13,4 , 9,2 , 2,2 , 2,2 , 4,0 , 1,6 , 8,3,00:01:15,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/2b3b6e96cea0f757
299,Josh Barnett,0,71%,0%,0,0,0,146 , 205,215 , 276,0 , 0,92 , 147,52 , 56,2 , 2,51 , 95,95 , 110,0 , 0,Roy Nelson,0,52%,40%,0,2,0,60 , 114,92 , 149,4 , 10,38 , 85,15 , 19,7 , 10,28 , 62,29 , 49,3 , 3,5,00:05:00,5 Rnd (5-5-5-5-5),Steve Perceval,http://ufcstats.com/fight-details/34fd6ac116645ae6
300,Gegard Mousasi,0,70%,100%,1,7,0,17 , 24,35 , 49,1 , 1,14 , 21,1 , 1,2 , 2,2 , 4,0 , 0,15 , 20,Uriah Hall,1,75%,0%,1,0,0,18 , 24,22 , 28,0 , 0,17 , 23,0 , 0,1 , 1,4 , 4,0 , 0,14 , 20,2,00:00:25,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/6712440cd01dffdb
301,Kyoji Horiguchi,0,34%,0%,0,0,0,78 , 224,80 , 226,0 , 5,59 , 195,17 , 26,2 , 3,74 , 219,4 , 5,0 , 0,Chico Camus,0,32%,0%,0,0,0,63 , 191,66 , 196,0 , 3,53 , 175,8 , 14,2 , 2,58 , 184,5 , 7,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/26ac85fc4bee63a6
302,Takeya Mizugaki,0,43%,0%,0,0,0,70 , 160,88 , 180,0 , 1,47 , 135,23 , 25,0 , 0,42 , 102,28 , 58,0 , 0,George Roop,0,41%,0%,0,0,0,47 , 112,97 , 165,0 , 2,23 , 80,17 , 23,7 , 9,30 , 81,17 , 31,0 , 0,3,00:05:00,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/e7e244a0bf244e61
303,Katsunori Kikuno,0,100%,0%,0,0,0,1 , 1,1 , 1,0 , 0,0 , 0,0 , 0,1 , 1,1 , 1,0 , 0,0 , 0,Diego Brandao,1,82%,0%,0,0,0,14 , 17,14 , 19,0 , 0,11 , 14,3 , 3,0 , 0,4 , 5,8 , 9,2 , 3,1,00:00:28,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/1c5bed46920ab3e1
304,Mizuto Hirota,0,33%,40%,0,0,0,62 , 183,100 , 225,2 , 5,55 , 165,4 , 13,3 , 5,49 , 163,13 , 20,0 , 0,Teruto Ishihara,2,52%,0%,0,0,0,88 , 168,89 , 169,0 , 1,62 , 134,14 , 22,12 , 12,82 , 154,5 , 13,1 , 1,3,00:05:00,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/2ab47d509ee7dc6d
305,Keita Nakamura,1,45%,0%,1,1,0,40 , 87,85 , 138,0 , 2,36 , 81,2 , 4,2 , 2,29 , 74,3 , 4,8 , 9,Jingliang Li,1,55%,100%,0,1,0,79 , 142,88 , 151,1 , 1,61 , 117,11 , 17,7 , 8,67 , 124,0 , 2,12 , 16,3,00:02:17,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/85e1b21ea88fe7e3
306,Nick Hein,0,41%,0%,0,0,1,46 , 112,50 , 116,0 , 0,33 , 95,5 , 8,8 , 9,45 , 110,1 , 2,0 , 0,Yusuke Kasuya,0,44%,25%,0,0,0,44 , 99,44 , 99,1 , 4,20 , 70,15 , 18,9 , 11,43 , 98,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/374508c76108d7fe
307,Naoyuki Kotani,0,38%,12%,0,1,0,21 , 55,61 , 95,1 , 8,15 , 40,2 , 10,4 , 5,13 , 46,0 , 0,8 , 9,Kajan Johnson,1,54%,0%,0,0,0,57 , 104,59 , 108,0 , 0,50 , 95,6 , 8,1 , 1,24 , 58,3 , 3,30 , 43,3,00:05:00,3 Rnd (5-5-5),Greg Kleynjans,http://ufcstats.com/fight-details/b82b243982fcb2ac
308,Shinsho Anzai,0,63%,18%,0,2,0,23 , 36,49 , 68,2 , 11,9 , 20,7 , 7,7 , 9,11 , 21,11 , 14,1 , 1,Roger Zapata,0,51%,0%,1,0,0,28 , 54,53 , 82,0 , 1,22 , 47,6 , 7,0 , 0,12 , 34,12 , 14,4 , 6,3,00:00:47,3 Rnd (5-5-5),Neil Swailes,http://ufcstats.com/fight-details/74e86c7782cafe27
309,Demetrious Johnson,0,51%,30%,0,0,0,88 , 171,163 , 252,4 , 13,57 , 125,23 , 36,8 , 10,64 , 135,24 , 36,0 , 0,John Dodson,0,47%,33%,0,0,0,58 , 121,108 , 174,1 , 3,16 , 69,28 , 36,14 , 16,45 , 103,13 , 18,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/4496c2fa6aaccba6
310,Andrei Arlovski,0,52%,0%,0,0,0,39 , 74,70 , 108,0 , 0,22 , 56,9 , 9,8 , 9,28 , 58,11 , 16,0 , 0,Frank Mir,0,46%,20%,0,1,0,24 , 52,54 , 83,1 , 5,16 , 44,8 , 8,0 , 0,10 , 34,8 , 9,6 , 9,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/6f5f4b256f643ffb
311,Anthony Johnson,1,59%,100%,0,1,0,25 , 42,37 , 55,2 , 2,16 , 31,3 , 4,6 , 7,13 , 25,9 , 12,3 , 5,Jimi Manuwa,0,40%,0%,0,0,0,8 , 20,8 , 20,0 , 0,1 , 11,0 , 1,7 , 8,5 , 16,3 , 4,0 , 0,2,00:00:28,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0f8e1e8cbdd63da
312,Jan Blachowicz,0,46%,100%,1,1,0,20 , 43,33 , 62,1 , 1,13 , 35,5 , 6,2 , 2,16 , 39,3 , 3,1 , 1,Corey Anderson,0,56%,100%,0,6,0,84 , 150,156 , 237,4 , 4,72 , 132,7 , 12,5 , 6,21 , 67,5 , 10,58 , 73,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/7e1ae27779ac6ba5
313,Paige VanZant,0,56%,42%,1,3,0,73 , 130,165 , 248,3 , 7,37 , 78,32 , 43,4 , 9,19 , 52,47 , 71,7 , 7,Alex Chambers,0,63%,0%,1,0,0,30 , 47,66 , 88,0 , 4,23 , 36,3 , 7,4 , 4,16 , 26,14 , 21,0 , 0,3,00:01:01,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/05d2534e0f2d5042
314,Ross Pearson,0,53%,100%,0,0,0,62 , 116,86 , 140,1 , 1,28 , 73,22 , 29,12 , 14,56 , 100,6 , 11,0 , 5,Paul Felder,0,39%,0%,0,0,0,60 , 151,72 , 163,0 , 0,35 , 122,15 , 17,10 , 12,38 , 121,17 , 24,5 , 6,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/0449c55a8c24a59e
