,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
190,Danielle Taylor,0,27%,0%,1,0,0,34 , 123,35 , 124,0 , 1,22 , 104,8 , 11,4 , 8,31 , 120,3 , 3,0 , 0,Weili Zhang,0,39%,50%,0,1,0,77 , 194,83 , 200,1 , 2,31 , 107,15 , 30,31 , 57,71 , 185,4 , 7,2 , 2,3,00:05:00,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/5d8a1daadda47ace
191,Marlon Vera,1,52%,25%,0,1,0,45 , 86,59 , 102,1 , 4,24 , 58,8 , 13,13 , 15,30 , 67,8 , 9,7 , 10,Wuliji Buren,0,50%,50%,0,0,0,31 , 61,49 , 80,2 , 4,16 , 32,9 , 19,6 , 10,19 , 48,6 , 7,6 , 6,2,00:04:53,3 Rnd (5-5-5),Frank Trigg,http://ufcstats.com/fight-details/8e971c1ec4b981cc
192,Eddie Alvarez,0,34%,0%,1,1,0,26 , 76,35 , 88,0 , 3,10 , 53,10 , 15,6 , 8,21 , 67,1 , 3,4 , 6,Dustin Poirier,1,46%,0%,2,0,0,54 , 115,76 , 138,0 , 0,44 , 101,4 , 6,6 , 8,47 , 108,7 , 7,0 , 0,2,00:04:05,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/bd1fc4ff619f4e61
193,Jose Aldo,1,46%,0%,0,1,0,29 , 63,29 , 63,0 , 0,21 , 55,3 , 3,5 , 5,16 , 41,1 , 1,12 , 21,Jeremy Stephens,0,33%,0%,0,0,0,20 , 60,20 , 60,0 , 0,16 , 55,2 , 3,2 , 2,16 , 52,4 , 8,0 , 0,1,00:04:19,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/6b47093b62155478
194,Joanna Jedrzejczyk,0,37%,0%,0,0,0,62 , 166,81 , 185,0 , 0,21 , 113,27 , 38,14 , 15,40 , 134,22 , 32,0 , 0,Tecia Torres,0,42%,0%,0,0,0,33 , 78,54 , 100,0 , 10,11 , 44,2 , 2,20 , 32,29 , 73,4 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/0b2ae6c368369d1b
195,Alexander Hernandez,0,48%,40%,0,2,1,39 , 81,86 , 137,4 , 10,24 , 55,15 , 24,0 , 2,10 , 37,17 , 25,12 , 19,Olivier Aubin-Mercier,0,59%,33%,1,3,0,19 , 32,37 , 50,2 , 6,8 , 18,9 , 11,2 , 3,9 , 21,9 , 10,1 , 1,3,00:05:00,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/ef2c7bfced561374
196,Jordan Mein,0,36%,75%,0,5,1,14 , 38,27 , 53,3 , 4,9 , 32,3 , 3,2 , 3,6 , 26,0 , 0,8 , 12,Alex Morono,0,29%,0%,1,3,0,20 , 67,58 , 108,0 , 0,15 , 59,3 , 5,2 , 3,16 , 57,0 , 0,4 , 10,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/77be83973766e104
197,Hakeem Dawodu,0,44%,0%,0,0,0,75 , 170,80 , 176,0 , 1,28 , 108,8 , 18,39 , 44,70 , 159,5 , 11,0 , 0,Austin Arnett,0,33%,0%,0,0,0,23 , 68,23 , 68,0 , 4,22 , 67,1 , 1,0 , 0,22 , 67,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/11c851a73ffb55ba
198,Kajan Johnson,0,41%,0%,0,0,0,7 , 17,7 , 17,0 , 0,0 , 6,3 , 5,4 , 6,7 , 17,0 , 0,0 , 0,Islam Makhachev,0,38%,100%,1,2,0,7 , 18,14 , 26,1 , 1,6 , 17,1 , 1,0 , 0,1 , 9,0 , 0,6 , 9,1,00:04:43,3 Rnd (5-5-5),Andy Social,http://ufcstats.com/fight-details/e54c16d867875738
199,Gadzhimurad Antigulov,0,66%,37%,0,0,0,12 , 18,16 , 22,3 , 8,8 , 14,3 , 3,1 , 1,0 , 2,9 , 10,3 , 6,Ion Cutelaba,0,86%,0%,0,0,0,40 , 46,40 , 46,0 , 0,27 , 31,13 , 15,0 , 0,2 , 4,38 , 42,0 , 0,1,00:04:25,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/95f37dc43e808ebf
200,John Makdessi,0,50%,0%,0,0,0,131 , 261,134 , 265,0 , 0,99 , 211,13 , 25,19 , 25,120 , 244,11 , 17,0 , 0,Ross Pearson,0,35%,0%,0,0,0,79 , 224,81 , 226,0 , 2,51 , 182,9 , 15,19 , 27,79 , 223,0 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/3249bbbb7ce837ef
201,Alexis Davis,0,34%,50%,0,0,0,70 , 201,77 , 208,1 , 2,24 , 141,10 , 17,36 , 43,66 , 196,4 , 5,0 , 0,Katlyn Chookagian,0,30%,0%,0,0,0,62 , 202,62 , 202,0 , 0,50 , 188,9 , 11,3 , 3,61 , 201,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Andy Social,http://ufcstats.com/fight-details/c4253cb471013765
202,Dustin Ortiz,1,18%,0%,0,0,0,8 , 43,8 , 43,0 , 0,6 , 37,0 , 2,2 , 4,5 , 36,0 , 0,3 , 7,Matheus Nicolau,0,43%,0%,0,0,0,7 , 16,7 , 16,0 , 0,2 , 8,2 , 5,3 , 3,7 , 16,0 , 0,0 , 0,1,00:03:49,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/09ab925c4cfe0cc5
203,Randa Markos,0,31%,9%,0,1,0,23 , 72,30 , 79,1 , 11,20 , 68,2 , 2,1 , 2,17 , 61,0 , 0,6 , 11,Nina Ansaroff,0,41%,0%,0,1,0,49 , 118,56 , 127,0 , 0,20 , 84,6 , 10,23 , 24,44 , 107,1 , 4,4 , 7,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/d441715577c5934c
204,Devin Powell,1,46%,0%,0,0,0,12 , 26,12 , 26,0 , 1,3 , 14,5 , 7,4 , 5,10 , 24,0 , 0,2 , 2,Alvaro Herrera,0,30%,0%,0,0,0,7 , 23,7 , 23,0 , 0,3 , 19,4 , 4,0 , 0,6 , 22,0 , 0,1 , 1,1,00:01:52,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/62f564662f33692d
205,Mauricio Rua,0,33%,0%,0,0,0,4 , 12,4 , 12,0 , 0,0 , 7,1 , 1,3 , 4,4 , 12,0 , 0,0 , 0,Anthony Smith,1,74%,0%,0,0,0,23 , 31,23 , 31,0 , 0,21 , 29,0 , 0,2 , 2,23 , 31,0 , 0,0 , 0,1,00:01:29,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/62389e8fb68f93a4
206,Glover Teixeira,0,43%,0%,1,0,0,20 , 46,27 , 54,0 , 4,15 , 39,5 , 7,0 , 0,17 , 42,1 , 2,2 , 2,Corey Anderson,0,49%,36%,0,7,0,48 , 97,88 , 140,7 , 19,39 , 87,8 , 9,1 , 1,31 , 69,5 , 16,12 , 12,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e0e19f79019d63d2
207,Vitor Miranda,0,42%,75%,1,6,1,19 , 45,63 , 91,3 , 4,10 , 32,3 , 6,6 , 7,12 , 34,3 , 3,4 , 8,Abu Azaitar,0,37%,100%,0,2,1,48 , 128,135 , 226,1 , 1,33 , 109,11 , 15,4 , 4,30 , 104,5 , 8,13 , 16,3,00:05:00,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/20bbf7e139c73e8d
208,Marcin Tybura,0,60%,71%,0,3,0,41 , 68,87 , 123,5 , 7,17 , 37,10 , 14,14 , 17,19 , 42,0 , 0,22 , 26,Stefan Struve,0,39%,0%,0,0,0,31 , 78,33 , 81,0 , 0,20 , 64,3 , 5,8 , 9,27 , 73,3 , 3,1 , 2,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/8784ae31153178cd
209,Danny Roberts,0,51%,0%,1,4,0,45 , 87,68 , 117,0 , 2,32 , 73,6 , 6,7 , 8,14 , 45,1 , 1,30 , 41,David Zawada,0,51%,40%,5,3,1,33 , 64,63 , 99,2 , 5,21 , 51,10 , 11,2 , 2,18 , 48,10 , 11,5 , 5,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/23e03d226eb7af80
210,Nasrat Haqparast,1,46%,0%,0,0,0,93 , 198,102 , 208,0 , 2,79 , 180,7 , 11,7 , 7,75 , 170,10 , 11,8 , 17,Marc Diakiese,0,22%,0%,0,0,0,50 , 220,50 , 220,0 , 4,28 , 194,20 , 24,2 , 2,49 , 218,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Tomasz Bronder,http://ufcstats.com/fight-details/4f16ef3e707447a0
211,Nick Hein,0,21%,0%,0,0,0,43 , 198,43 , 198,0 , 0,32 , 182,8 , 12,3 , 4,43 , 198,0 , 0,0 , 0,Damir Hadzovic,1,45%,0%,0,0,0,71 , 155,71 , 155,0 , 0,48 , 127,12 , 17,11 , 11,68 , 152,2 , 2,1 , 1,3,00:05:00,3 Rnd (5-5-5),Rich Mitchell,http://ufcstats.com/fight-details/3ce7f58911773a56
212,Emil Meek,0,32%,0%,1,0,0,21 , 65,69 , 115,0 , 0,20 , 60,1 , 5,0 , 0,14 , 56,3 , 5,4 , 4,Bartosz Fabinski,0,72%,66%,0,8,0,35 , 48,72 , 91,6 , 9,28 , 40,4 , 5,3 , 3,12 , 19,3 , 4,20 , 25,3,00:05:00,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/e8190df7465ba2df
213,Khalid Taha,0,56%,0%,0,0,2,32 , 57,59 , 91,0 , 0,24 , 44,3 , 6,5 , 7,21 , 41,7 , 11,4 , 5,Nad Narimani,0,65%,54%,0,6,0,45 , 69,67 , 97,6 , 11,37 , 56,5 , 10,3 , 3,14 , 32,5 , 7,26 , 30,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/b71192c8fe23078c
214,Justin Ledet,0,46%,0%,0,0,0,12 , 26,28 , 42,0 , 1,12 , 24,0 , 0,0 , 2,12 , 26,0 , 0,0 , 0,Aleksandar Rakic,1,72%,75%,0,4,0,104 , 144,263 , 317,3 , 4,88 , 122,5 , 5,11 , 17,24 , 42,2 , 4,78 , 98,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/afb0d61f22e85d90
215,Davey Grant,0,66%,0%,0,0,0,4 , 6,4 , 6,0 , 0,1 , 2,0 , 1,3 , 3,4 , 6,0 , 0,0 , 0,Manny Bermudez,1,60%,0%,2,1,0,3 , 5,3 , 5,0 , 0,3 , 5,0 , 0,0 , 0,2 , 4,0 , 0,1 , 1,1,00:00:59,3 Rnd (5-5-5),Tomaz Bendy,http://ufcstats.com/fight-details/110a49a43aafe044
216,Jeremy Kimball,0,25%,0%,0,0,0,4 , 16,4 , 16,0 , 1,1 , 13,0 , 0,3 , 3,4 , 16,0 , 0,0 , 0,Darko Stosic,0,56%,0%,0,0,0,9 , 16,9 , 17,0 , 0,8 , 12,0 , 2,1 , 2,1 , 5,0 , 0,8 , 11,1,00:03:13,3 Rnd (5-5-5),Rich Mitchell,http://ufcstats.com/fight-details/981ed463bf5d91a8
217,Damian Stasiak,0,48%,37%,0,2,0,24 , 49,30 , 55,3 , 8,11 , 29,7 , 11,6 , 9,14 , 37,4 , 4,6 , 8,Liu Pingyuan,0,41%,100%,2,0,1,32 , 77,59 , 106,1 , 1,21 , 64,8 , 10,3 , 3,18 , 58,5 , 7,9 , 12,3,00:05:00,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/43af04881587abbc
218,Junior Dos Santos,0,44%,0%,0,0,0,110 , 248,110 , 248,0 , 1,66 , 170,41 , 75,3 , 3,110 , 248,0 , 0,0 , 0,Blagoy Ivanov,0,22%,0%,0,0,0,51 , 229,51 , 229,0 , 0,40 , 213,10 , 15,1 , 1,49 , 227,2 , 2,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/35ebaf80f8730b14
219,Sage Northcutt,1,64%,100%,1,1,0,24 , 37,37 , 50,1 , 1,18 , 28,6 , 8,0 , 1,6 , 15,11 , 13,7 , 9,Zak Ottow,1,37%,25%,1,6,0,6 , 16,33 , 47,1 , 4,5 , 14,1 , 2,0 , 0,1 , 2,1 , 2,4 , 12,2,00:03:13,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/543de77637ad2a20
220,Dennis Bermudez,0,36%,42%,0,1,0,42 , 114,56 , 132,6 , 14,25 , 87,13 , 22,4 , 5,29 , 95,5 , 5,8 , 14,Rick Glenn,0,35%,0%,1,0,0,48 , 137,59 , 151,0 , 0,32 , 110,13 , 20,3 , 7,41 , 126,2 , 5,5 , 6,3,00:05:00,3 Rnd (5-5-5),Tom Supnet,http://ufcstats.com/fight-details/786296db3c4749f1
221,Randy Brown,0,35%,50%,0,1,0,13 , 37,18 , 43,1 , 2,9 , 29,3 , 4,1 , 4,7 , 22,4 , 7,2 , 8,Niko Price,0,30%,50%,0,0,1,12 , 39,40 , 81,1 , 2,9 , 33,1 , 3,2 , 3,2 , 23,1 , 4,9 , 12,2,00:01:09,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/a3dd2249d046cf9d
222,Myles Jury,0,25%,0%,0,0,0,3 , 12,3 , 12,0 , 0,0 , 6,1 , 1,2 , 5,3 , 12,0 , 0,0 , 0,Chad Mendes,1,62%,0%,0,0,0,17 , 27,17 , 27,0 , 0,16 , 24,0 , 0,1 , 3,2 , 5,0 , 0,15 , 22,1,00:02:52,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/c3939438ae7934df
223,Cat Zingano,0,57%,60%,0,2,0,33 , 57,94 , 123,6 , 10,14 , 32,10 , 13,9 , 12,12 , 23,8 , 9,13 , 25,Marion Reneau,0,35%,0%,0,0,0,14 , 39,35 , 62,0 , 0,10 , 34,3 , 4,1 , 1,8 , 33,6 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Rulon Day,http://ufcstats.com/fight-details/691c0d2f30e4de5a
224,Eddie Wineland,0,26%,0%,0,0,0,48 , 183,48 , 183,0 , 0,23 , 135,20 , 43,5 , 5,47 , 181,1 , 1,0 , 1,Alejandro Perez,0,24%,0%,0,0,0,53 , 214,53 , 214,0 , 2,40 , 197,4 , 7,9 , 10,52 , 212,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Tom Supnet,http://ufcstats.com/fight-details/b25eacaca1499e30
225,Darren Elkins,0,47%,16%,0,0,0,82 , 172,93 , 184,1 , 6,66 , 147,15 , 24,1 , 1,67 , 148,15 , 24,0 , 0,Alexander Volkanovski,2,69%,16%,3,0,0,100 , 144,103 , 147,2 , 12,76 , 118,11 , 13,13 , 13,81 , 118,18 , 25,1 , 1,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/67018331e90a9949
226,Justin Scoggins,0,36%,0%,0,0,0,32 , 87,32 , 87,0 , 1,18 , 62,4 , 14,10 , 11,29 , 83,2 , 2,1 , 2,Said Nurmagomedov,0,57%,9%,0,0,0,65 , 113,86 , 134,1 , 11,40 , 83,13 , 16,12 , 14,45 , 91,14 , 15,6 , 7,3,00:05:00,3 Rnd (5-5-5),Rulon Day,http://ufcstats.com/fight-details/48d21357134ca51a
227,Kurt Holobaugh,0,45%,33%,0,0,0,102 , 226,130 , 256,1 , 3,88 , 206,8 , 12,6 , 8,88 , 208,6 , 8,8 , 10,Raoni Barcelos,1,56%,75%,0,1,0,82 , 146,95 , 160,3 , 4,76 , 138,5 , 7,1 , 1,67 , 129,8 , 9,7 , 8,3,00:01:29,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/66ba984cc547e31a
228,Liz Carmouche,0,67%,75%,0,5,0,53 , 78,109 , 135,3 , 4,32 , 57,12 , 12,9 , 9,31 , 55,3 , 3,19 , 20,Jennifer Maia,0,40%,0%,0,0,0,42 , 104,55 , 118,0 , 0,19 , 72,14 , 23,9 , 9,30 , 86,10 , 16,2 , 2,3,00:05:00,3 Rnd (5-5-5),Tom Supnet,http://ufcstats.com/fight-details/cda0d9b5ce9b9c12
229,Mark De La Rosa,0,56%,66%,1,1,0,25 , 44,26 , 45,2 , 3,20 , 36,4 , 6,1 , 2,17 , 34,3 , 5,5 , 5,Elias Garcia,0,35%,0%,0,0,0,19 , 54,41 , 76,0 , 0,6 , 36,3 , 6,10 , 12,17 , 52,2 , 2,0 , 0,2,00:02:00,3 Rnd (5-5-5),Rulon Day,http://ufcstats.com/fight-details/c1677875a80c2584
230,Jessica Aguilar,0,64%,0%,0,0,0,128 , 199,138 , 209,0 , 6,83 , 150,32 , 36,13 , 13,85 , 151,43 , 48,0 , 0,Jodie Esquibel,0,42%,0%,0,0,0,81 , 190,81 , 190,0 , 2,54 , 152,27 , 38,0 , 0,73 , 178,8 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/7fe2b6a9fc4748fa
231,Stipe Miocic,0,47%,100%,0,0,0,24 , 51,29 , 56,1 , 1,15 , 41,6 , 7,3 , 3,19 , 42,5 , 9,0 , 0,Daniel Cormier,1,67%,0%,0,0,0,25 , 37,31 , 43,0 , 0,20 , 30,1 , 1,4 , 6,19 , 31,2 , 2,4 , 4,1,00:04:33,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/fccedc456048216b
232,Francis Ngannou,0,23%,0%,0,0,0,11 , 46,11 , 46,0 , 0,7 , 39,3 , 6,1 , 1,9 , 43,2 , 3,0 , 0,Derrick Lewis,0,37%,0%,0,0,0,20 , 54,20 , 54,0 , 2,1 , 26,11 , 18,8 , 10,18 , 52,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/9bd9a8127b55fbf7
233,Paul Felder,0,46%,0%,0,0,0,56 , 120,64 , 128,0 , 1,27 , 79,16 , 24,13 , 17,48 , 110,7 , 9,1 , 1,Mike Perry,0,56%,66%,0,0,0,62 , 110,66 , 114,2 , 3,34 , 78,15 , 18,13 , 14,42 , 86,17 , 21,3 , 3,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/7a3947a0e7bc3558
234,Michael Chiesa,0,46%,33%,0,1,0,12 , 26,19 , 35,2 , 6,4 , 17,7 , 7,1 , 2,8 , 21,3 , 3,1 , 2,Anthony Pettis,0,40%,0%,2,0,0,9 , 22,13 , 26,0 , 0,3 , 13,4 , 6,2 , 3,7 , 19,1 , 1,1 , 2,2,00:00:52,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/d3f26e0fbf694375
235,Gokhan Saki,0,45%,0%,0,0,0,5 , 11,5 , 11,0 , 0,2 , 7,0 , 1,3 , 3,5 , 11,0 , 0,0 , 0,Khalil Rountree Jr.,1,52%,0%,0,0,0,9 , 17,9 , 17,0 , 0,9 , 17,0 , 0,0 , 0,3 , 11,0 , 0,6 , 6,1,00:01:36,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/55bd050afe169b34
236,Uriah Hall,0,47%,0%,0,0,0,58 , 122,58 , 122,0 , 1,45 , 102,8 , 15,5 , 5,54 , 118,4 , 4,0 , 0,Paulo Costa,1,64%,0%,0,0,0,75 , 116,76 , 117,0 , 0,39 , 73,33 , 40,3 , 3,66 , 105,8 , 9,1 , 2,2,00:02:38,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/c9e4aa12aaa7309e
237,Raphael Assuncao,0,45%,100%,0,4,0,54 , 120,93 , 161,2 , 2,41 , 98,4 , 7,9 , 15,36 , 95,1 , 1,17 , 24,Rob Font,0,16%,0%,0,0,0,20 , 122,20 , 122,0 , 0,12 , 105,6 , 10,2 , 7,20 , 122,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/148c26038e80465b
238,Lando Vannata,0,37%,25%,0,1,0,50 , 133,66 , 150,1 , 4,18 , 80,15 , 30,17 , 23,37 , 114,13 , 19,0 , 0,Drakkar Klose,0,56%,25%,0,0,0,55 , 98,73 , 118,1 , 4,29 , 68,9 , 10,17 , 20,36 , 77,19 , 21,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/2817a6f9e09eb15f
239,Curtis Millender,0,40%,100%,0,0,0,38 , 94,40 , 96,1 , 1,23 , 71,10 , 15,5 , 8,33 , 86,3 , 6,2 , 2,Max Griffin,0,44%,50%,0,1,0,44 , 99,61 , 117,1 , 2,28 , 75,7 , 14,9 , 10,34 , 85,1 , 3,9 , 11,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/9589b41c4637b057
240,Dan Hooker,2,64%,0%,1,0,0,22 , 34,22 , 34,0 , 0,12 , 23,4 , 4,6 , 7,19 , 31,0 , 0,3 , 3,Gilbert Burns,0,46%,0%,0,0,0,13 , 28,13 , 29,0 , 1,5 , 16,1 , 2,7 , 10,13 , 28,0 , 0,0 , 0,1,00:02:28,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/bd97a96ac8203457
241,Jamie Moyle,0,42%,0%,0,0,0,50 , 117,75 , 149,0 , 3,24 , 81,13 , 22,13 , 14,47 , 110,1 , 4,2 , 3,Emily Whitmire,0,28%,50%,0,1,0,53 , 183,111 , 264,1 , 2,33 , 159,9 , 13,11 , 11,40 , 164,2 , 4,11 , 15,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/c931097a857ed60c
242,Brad Tavares,0,22%,8%,0,1,0,40 , 174,46 , 181,1 , 12,34 , 163,3 , 8,3 , 3,37 , 164,1 , 8,2 , 2,Israel Adesanya,0,55%,0%,1,2,0,119 , 215,127 , 223,0 , 2,61 , 144,21 , 29,37 , 42,99 , 192,12 , 14,8 , 9,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/247f9e56965a1c07
243,Michael Trizano,0,59%,0%,1,2,0,42 , 71,86 , 116,0 , 0,9 , 26,7 , 18,26 , 27,40 , 67,0 , 0,2 , 4,Joe Giannetti,0,38%,16%,0,0,0,29 , 75,61 , 108,1 , 6,3 , 43,11 , 17,15 , 15,27 , 69,2 , 4,0 , 2,3,00:05:00,3 Rnd   OT (5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/1d8e2e8e3bd28cad
244,Jay Cucciniello,0,21%,0%,0,0,0,14 , 64,18 , 68,0 , 1,8 , 55,5 , 8,1 , 1,13 , 60,1 , 3,0 , 1,Brad Katona,0,63%,28%,0,3,0,71 , 111,117 , 167,2 , 7,42 , 74,8 , 13,21 , 24,50 , 81,0 , 0,21 , 30,3,00:05:00,3 Rnd   OT (5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/1901d27ea35ae733
245,Alex Caceres,0,51%,0%,0,1,0,82 , 159,86 , 163,0 , 1,60 , 134,20 , 23,2 , 2,78 , 147,4 , 9,0 , 3,Martin Bravo,0,33%,33%,0,0,0,78 , 236,109 , 270,3 , 9,61 , 204,10 , 17,7 , 15,66 , 210,7 , 16,5 , 10,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/674f3fa16e717ff1
246,Roxanne Modafferi,0,39%,100%,0,4,0,51 , 129,86 , 172,1 , 1,50 , 128,1 , 1,0 , 0,20 , 79,0 , 0,31 , 50,Barb Honchak,0,30%,0%,0,0,0,24 , 80,24 , 80,0 , 1,23 , 76,1 , 4,0 , 0,24 , 80,0 , 0,0 , 0,2,00:03:32,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/7c2b219fe208c565
247,Alessio Di Chirico,0,43%,66%,0,2,0,50 , 116,55 , 122,4 , 6,30 , 90,14 , 19,6 , 7,48 , 107,1 , 2,1 , 7,Julian Marquez,0,31%,0%,2,1,0,47 , 147,49 , 149,0 , 1,28 , 120,16 , 21,3 , 6,42 , 141,5 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/760b90b0805e0fbf
248,Montana De La Rosa,0,37%,0%,1,2,0,56 , 149,86 , 179,0 , 6,46 , 134,7 , 12,3 , 3,39 , 120,2 , 9,15 , 20,Rachael Ostovich,0,41%,0%,1,0,0,40 , 96,48 , 106,0 , 0,23 , 69,15 , 23,2 , 4,36 , 92,4 , 4,0 , 0,3,00:04:21,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/b3caae587e956f54
249,Luis Pena,1,34%,100%,1,1,1,8 , 23,8 , 23,1 , 1,8 , 22,0 , 1,0 , 0,8 , 20,0 , 1,0 , 2,Richie Smullen,0,77%,66%,0,1,0,7 , 9,15 , 17,2 , 3,3 , 5,1 , 1,3 , 3,3 , 5,0 , 0,4 , 4,1,00:03:32,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/4caa0dcdaa253612
250,John Gunther,0,38%,42%,0,3,0,27 , 71,94 , 152,8 , 19,22 , 61,2 , 6,3 , 4,20 , 62,5 , 7,2 , 2,Allan Zuniga,0,52%,0%,1,0,0,59 , 112,93 , 147,0 , 0,33 , 78,18 , 24,8 , 10,44 , 96,14 , 15,1 , 1,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/9fc03704a10977b3
251,Tyler Diamond,0,47%,75%,0,5,2,51 , 107,72 , 129,3 , 4,34 , 88,12 , 14,5 , 5,20 , 62,1 , 5,30 , 40,Bryce Mitchell,0,55%,30%,1,0,0,38 , 69,45 , 78,3 , 10,29 , 50,9 , 18,0 , 1,13 , 39,7 , 10,18 , 20,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/ca3963b76a38c408
252,Matt Bessette,0,40%,0%,0,0,1,57 , 141,88 , 177,0 , 3,42 , 121,12 , 15,3 , 5,45 , 125,10 , 14,2 , 2,Steven Peterson,0,42%,33%,1,2,1,74 , 175,115 , 220,2 , 6,44 , 141,19 , 23,11 , 11,46 , 136,16 , 25,12 , 14,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/4d549f33c0711a7a
253,Gerald Meerschaert,0,49%,75%,2,3,1,51 , 104,98 , 159,3 , 4,43 , 95,6 , 7,2 , 2,9 , 43,20 , 28,22 , 33,Oskar Piechota,1,43%,100%,2,6,0,23 , 53,31 , 63,1 , 1,17 , 46,3 , 4,3 , 3,18 , 42,3 , 7,2 , 4,2,00:04:55,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/363b72bf7f75091c
