,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
190,Francisco Trinaldo,0,66%,0%,0,1,1,36 , 54,67 , 86,0 , 2,16 , 32,12 , 14,8 , 8,22 , 36,10 , 12,4 , 6,Leandro Silva,0,65%,50%,1,4,0,26 , 40,63 , 77,4 , 8,15 , 25,7 , 11,4 , 4,18 , 32,8 , 8,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/e79e3ee088b76d46
191,Paulo Thiago,0,32%,0%,0,0,1,36 , 111,46 , 123,0 , 7,25 , 95,9 , 14,2 , 2,32 , 106,4 , 5,0 , 0,Sean Spencer,1,39%,50%,0,5,0,63 , 159,105 , 202,1 , 2,46 , 135,13 , 20,4 , 4,47 , 141,4 , 5,12 , 13,3,00:05:00,3 Rnd (5-5-5),Fernando Yamasaki,http://ufcstats.com/fight-details/972b0643185b2570
192,Rani Yahya,0,46%,50%,2,3,0,13 , 28,16 , 31,3 , 6,8 , 23,3 , 3,2 , 2,12 , 26,1 , 2,0 , 0,Johnny Bedford,0,45%,0%,0,3,0,9 , 20,19 , 34,0 , 0,4 , 15,5 , 5,0 , 0,3 , 14,0 , 0,6 , 6,2,00:02:04,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/6f19f24780c4f23f
193,Jacare Souza,0,57%,40%,1,7,0,32 , 56,59 , 86,4 , 10,15 , 37,9 , 11,8 , 8,16 , 39,5 , 6,11 , 11,Gegard Mousasi,0,46%,0%,0,0,0,26 , 56,78 , 109,0 , 0,23 , 53,1 , 1,2 , 2,19 , 45,7 , 11,0 , 0,3,00:04:30,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/80faf0c138d20999
194,Alistair Overeem,0,95%,0%,0,0,0,20 , 21,20 , 21,0 , 1,5 , 6,7 , 7,8 , 8,18 , 19,2 , 2,0 , 0,Ben Rothwell,1,62%,0%,0,0,0,17 , 27,22 , 32,0 , 0,15 , 25,2 , 2,0 , 0,12 , 22,0 , 0,5 , 5,1,00:02:19,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/1520290d28b75b53
195,Matt Mitrione,0,63%,0%,0,0,0,7 , 11,9 , 13,0 , 0,7 , 11,0 , 0,0 , 0,2 , 3,0 , 0,5 , 8,Derrick Lewis,0,100%,0%,0,0,0,1 , 1,1 , 1,0 , 0,1 , 1,0 , 0,0 , 0,1 , 1,0 , 0,0 , 0,1,00:00:41,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/fd4d5685c2e207b5
196,Joe Lauzon,0,51%,28%,0,1,1,21 , 41,42 , 66,2 , 7,17 , 37,4 , 4,0 , 0,10 , 27,4 , 4,7 , 10,Michael Chiesa,0,52%,25%,0,1,0,30 , 57,42 , 70,1 , 4,14 , 40,10 , 11,6 , 6,19 , 43,11 , 14,0 , 0,2,00:02:14,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/c9733393385105cb
197,John Moraga,0,33%,0%,3,0,0,4 , 12,13 , 22,0 , 0,2 , 6,0 , 2,2 , 4,4 , 12,0 , 0,0 , 0,Justin Scoggins,0,72%,100%,0,6,0,13 , 18,34 , 41,3 , 3,6 , 11,3 , 3,4 , 4,11 , 16,0 , 0,2 , 2,2,00:00:47,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/839c8cd7b1a32c7c
198,Al Iaquinta,1,42%,0%,0,0,0,93 , 221,93 , 221,0 , 0,67 , 183,14 , 26,12 , 12,90 , 217,2 , 3,1 , 1,Rodrigo Damm,0,32%,0%,0,0,0,57 , 177,57 , 177,0 , 5,51 , 168,5 , 6,1 , 3,57 , 177,0 , 0,0 , 0,3,00:02:26,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/1c980547431ddcef
199,Rafael Natal,0,49%,16%,0,0,0,36 , 73,46 , 84,2 , 12,6 , 36,16 , 22,14 , 15,30 , 65,6 , 8,0 , 0,Chris Camozzi,0,59%,0%,0,0,0,67 , 112,86 , 134,0 , 1,39 , 82,10 , 10,18 , 20,57 , 100,10 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/98e21492b6bc15d3
200,Chris Beal,0,36%,75%,1,5,1,45 , 123,66 , 144,3 , 4,40 , 117,4 , 5,1 , 1,15 , 77,7 , 11,23 , 35,Tateki Matsuda,0,36%,0%,0,1,1,41 , 111,70 , 142,0 , 1,19 , 74,4 , 8,18 , 29,37 , 105,1 , 3,3 , 3,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/603b0b1fa3ab8f20
201,Sean Soriano,0,50%,0%,0,0,3,24 , 48,34 , 61,0 , 0,19 , 38,2 , 7,3 , 3,12 , 24,5 , 7,7 , 17,Chas Skelly,0,36%,57%,7,8,2,13 , 36,62 , 90,4 , 7,12 , 33,0 , 2,1 , 1,5 , 26,2 , 3,6 , 7,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/7ba4a04673307cc9
202,TJ Dillashaw,1,33%,66%,0,1,0,151 , 454,156 , 461,2 , 3,113 , 400,22 , 33,16 , 21,144 , 440,6 , 10,1 , 4,Joe Soto,0,31%,0%,0,0,0,62 , 197,63 , 198,0 , 5,53 , 184,6 , 8,3 , 5,62 , 194,0 , 3,0 , 0,5,00:02:20,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/e8c16b26a4bfe163
203,Tony Ferguson,0,28%,0%,1,0,1,23 , 80,71 , 130,0 , 0,10 , 62,3 , 3,10 , 15,22 , 76,0 , 3,1 , 1,Danny Castillo,0,21%,25%,1,3,1,23 , 105,30 , 114,2 , 8,23 , 102,0 , 3,0 , 0,21 , 95,0 , 0,2 , 10,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/ae0b5ab5bc4bb6a7
204,Bethe Correia,0,66%,0%,0,0,0,68 , 103,97 , 132,0 , 0,50 , 79,17 , 23,1 , 1,42 , 66,25 , 36,1 , 1,Shayna Baszler,0,26%,25%,1,0,0,8 , 30,19 , 41,1 , 4,8 , 30,0 , 0,0 , 0,4 , 20,4 , 10,0 , 0,2,00:01:56,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/8452ff5ae6316931
205,Ramsey Nijem,0,31%,50%,0,1,0,18 , 58,27 , 67,2 , 4,13 , 52,3 , 4,2 , 2,15 , 46,0 , 1,3 , 11,Diego Ferreira,1,35%,0%,2,0,1,25 , 70,33 , 79,0 , 0,17 , 56,6 , 11,2 , 3,16 , 61,0 , 0,9 , 9,2,00:01:53,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/1748b2b5aabe23a5
206,Yancy Medeiros,0,52%,0%,2,0,0,29 , 55,36 , 62,0 , 0,16 , 38,11 , 15,2 , 2,21 , 45,8 , 10,0 , 0,Damon Jackson,0,40%,0%,0,0,0,20 , 49,22 , 51,0 , 5,11 , 34,5 , 11,4 , 4,15 , 40,5 , 9,0 , 0,2,00:01:54,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/7cfb05c08ec91525
207,Lorenz Larkin,0,50%,0%,0,0,0,20 , 40,32 , 53,0 , 0,7 , 24,13 , 15,0 , 1,15 , 34,5 , 6,0 , 0,Derek Brunson,0,40%,33%,1,7,0,12 , 30,98 , 125,4 , 12,10 , 27,2 , 2,0 , 1,4 , 22,2 , 2,6 , 6,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/bd83e4a6f216230f
208,Ruan Potts,0,34%,0%,0,0,0,10 , 29,24 , 45,0 , 3,7 , 23,1 , 2,2 , 4,8 , 27,2 , 2,0 , 0,Anthony Hamilton,0,93%,83%,0,3,0,60 , 64,82 , 87,5 , 6,2 , 5,53 , 53,5 , 6,4 , 6,5 , 5,51 , 53,2,00:04:17,3 Rnd (5-5-5),Steven Davis,http://ufcstats.com/fight-details/c303b8a07d0d06d2
209,Chris Wade,0,0%,100%,1,1,0,0 , 1,5 , 6,1 , 1,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,Cain Carrizosa,0,0%,0%,0,0,0,0 , 3,0 , 3,0 , 0,0 , 3,0 , 0,0 , 0,0 , 3,0 , 0,0 , 0,1,00:01:12,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/788c4bbf925cdf40
210,Benson Henderson,0,37%,0%,0,0,0,10 , 27,10 , 27,0 , 1,3 , 18,4 , 6,3 , 3,10 , 27,0 , 0,0 , 0,Rafael Dos Anjos,1,60%,0%,0,0,0,18 , 30,18 , 30,0 , 0,11 , 22,4 , 5,3 , 3,15 , 25,2 , 2,1 , 3,1,00:02:31,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/351532f2fe6804d1
211,Mike Pyle,0,25%,0%,0,0,0,2 , 8,2 , 8,0 , 2,0 , 4,0 , 2,2 , 2,2 , 8,0 , 0,0 , 0,Jordan Mein,1,66%,0%,0,0,0,10 , 15,10 , 15,0 , 0,9 , 14,0 , 0,1 , 1,5 , 8,0 , 0,5 , 7,1,00:01:12,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/c7765a3255701267
212,Francis Carmont,0,35%,0%,0,0,0,18 , 51,18 , 51,0 , 1,9 , 39,2 , 4,7 , 8,16 , 49,2 , 2,0 , 0,Thales Leites,1,41%,0%,0,0,0,18 , 43,19 , 44,0 , 1,11 , 33,3 , 6,4 , 4,12 , 31,5 , 9,1 , 3,2,00:00:20,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/735ed861dee80d25
213,Max Holloway,0,60%,0%,0,4,0,124 , 204,137 , 219,0 , 0,95 , 170,26 , 29,3 , 5,70 , 143,14 , 17,40 , 44,Clay Collard,0,33%,10%,0,0,1,70 , 209,73 , 213,1 , 10,38 , 155,16 , 31,16 , 23,52 , 181,14 , 21,4 , 7,3,00:03:47,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/56fbc2a376569c13
214,James Vick,1,34%,0%,0,0,1,77 , 221,83 , 227,0 , 1,51 , 189,15 , 19,11 , 13,68 , 210,9 , 11,0 , 0,Valmir Lazaro,0,39%,40%,0,1,0,91 , 231,96 , 236,4 , 10,64 , 190,15 , 26,12 , 15,79 , 209,12 , 22,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kevin Nix,http://ufcstats.com/fight-details/20f0129fc4861674
215,Chas Skelly,0,18%,100%,1,4,0,2 , 11,3 , 12,1 , 1,2 , 11,0 , 0,0 , 0,1 , 9,1 , 2,0 , 0,Tom Niinimaki,0,25%,0%,1,0,0,1 , 4,3 , 6,0 , 0,1 , 4,0 , 0,0 , 0,1 , 3,0 , 1,0 , 0,1,00:02:35,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e8f6232d12d52b58
216,Neil Magny,0,49%,50%,0,2,0,39 , 79,130 , 175,3 , 6,18 , 56,6 , 7,15 , 16,16 , 51,17 , 18,6 , 10,Alex Garcia,0,12%,42%,0,2,1,5 , 39,27 , 68,3 , 7,4 , 35,1 , 4,0 , 0,4 , 34,0 , 1,1 , 4,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/954362efa4564d60
217,Beneil Dariush,0,42%,66%,1,2,0,26 , 61,30 , 65,2 , 3,6 , 32,17 , 24,3 , 5,15 , 47,11 , 14,0 , 0,Anthony Rocco Martin,0,47%,25%,0,1,0,34 , 72,38 , 76,1 , 4,24 , 59,2 , 4,8 , 9,27 , 61,7 , 11,0 , 0,2,00:03:38,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/53fe9da9fb8d4f88
218,Aaron Phillips,0,70%,0%,0,0,0,38 , 54,230 , 279,0 , 1,23 , 39,12 , 12,3 , 3,14 , 25,17 , 18,7 , 11,Matt Hobar,0,63%,66%,0,6,0,63 , 100,120 , 172,6 , 9,51 , 85,8 , 11,4 , 4,6 , 15,21 , 28,36 , 57,3,00:05:00,3 Rnd (5-5-5),Kevin Nix,http://ufcstats.com/fight-details/b2867869d4eb98ce
219,Ben Saunders,0,66%,0%,2,0,0,4 , 6,6 , 11,0 , 0,1 , 3,1 , 1,2 , 2,3 , 4,0 , 0,1 , 2,Chris Heatherly,0,80%,100%,0,1,0,4 , 5,7 , 9,1 , 1,1 , 2,3 , 3,0 , 0,3 , 4,0 , 0,1 , 1,1,00:02:18,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/bb9c60bc6924f373
220,Wilson Reis,0,32%,64%,1,9,0,22 , 67,70 , 138,9 , 14,13 , 55,2 , 5,7 , 7,18 , 61,2 , 4,2 , 2,Joby Sanchez,1,23%,0%,0,1,1,20 , 86,36 , 102,0 , 0,16 , 75,4 , 11,0 , 0,15 , 74,0 , 3,5 , 9,3,00:05:00,3 Rnd (5-5-5),Kevin Nix,http://ufcstats.com/fight-details/01be9ab42f1fd8e6
221,Michael Bisping,1,34%,0%,0,0,0,92 , 270,92 , 270,0 , 0,68 , 236,16 , 24,8 , 10,88 , 265,2 , 2,2 , 3,Cung Le,0,34%,0%,0,0,0,38 , 110,38 , 110,0 , 0,9 , 67,19 , 33,10 , 10,38 , 110,0 , 0,0 , 0,4,00:00:57,5 Rnd (5-5-5-5-5),John Sharp,http://ufcstats.com/fight-details/a57b9c636ac198be
222,Tyron Woodley,1,86%,0%,0,0,0,13 , 15,13 , 15,0 , 0,8 , 10,1 , 1,4 , 4,1 , 2,6 , 6,6 , 7,Dong Hyun Kim,0,50%,0%,0,0,0,2 , 4,19 , 21,0 , 0,0 , 2,2 , 2,0 , 0,0 , 2,2 , 2,0 , 0,1,00:01:01,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/7cde85d46dc0bebe
223,Zhang Lipeng,0,47%,50%,1,3,0,19 , 40,130 , 179,2 , 4,7 , 25,6 , 9,6 , 6,9 , 27,6 , 7,4 , 6,Brendan O'Reilly,0,30%,0%,0,1,1,15 , 50,74 , 121,0 , 3,7 , 35,4 , 8,4 , 7,12 , 41,3 , 4,0 , 5,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/0067048aaa2aa2da
224,Ning Guangyou,0,34%,66%,1,3,0,31 , 91,41 , 103,2 , 3,13 , 64,8 , 14,10 , 13,28 , 86,3 , 4,0 , 1,Jianping Yang,0,26%,25%,0,1,0,21 , 78,24 , 82,1 , 4,4 , 47,0 , 4,17 , 27,21 , 77,0 , 1,0 , 0,3,00:05:00,3 Rnd   OT (5-5-5-5),Steve Perceval,http://ufcstats.com/fight-details/2c417643d6de6f04
225,Sai Wang,0,51%,0%,0,0,0,64 , 124,111 , 178,0 , 2,38 , 93,17 , 20,9 , 11,35 , 89,18 , 22,11 , 13,Danny Mitchell,0,48%,0%,1,0,0,58 , 120,83 , 147,0 , 8,27 , 79,14 , 16,17 , 25,48 , 108,10 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/2d323659e430bc92
226,Alberto Mina,1,58%,0%,0,1,1,34 , 58,38 , 62,0 , 2,30 , 53,4 , 5,0 , 0,22 , 44,3 , 5,9 , 9,Shinsho Anzai,0,67%,100%,0,1,0,31 , 46,41 , 60,1 , 1,29 , 44,2 , 2,0 , 0,26 , 40,5 , 6,0 , 0,1,00:04:17,3 Rnd (5-5-5),Thomas Fan,http://ufcstats.com/fight-details/d0ee52e17db605ab
227,Roland Delorme,0,25%,0%,0,0,0,1 , 4,1 , 4,0 , 0,1 , 3,0 , 1,0 , 0,1 , 4,0 , 0,0 , 0,Ulka Sasaki,0,62%,0%,1,1,0,5 , 8,5 , 8,0 , 1,5 , 8,0 , 0,0 , 0,5 , 8,0 , 0,0 , 0,1,00:01:06,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/e5cf527ed3963a0e
228,An Ying Wang,0,0%,0%,0,0,0,0 , 5,2 , 7,0 , 0,0 , 5,0 , 0,0 , 0,0 , 5,0 , 0,0 , 0,Colby Covington,0,64%,100%,0,8,0,11 , 17,66 , 88,2 , 2,9 , 15,2 , 2,0 , 0,2 , 2,0 , 0,9 , 15,1,00:04:50,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/4de8b5898e1a23c8
229,Yao Zhikui,0,40%,0%,0,0,2,27 , 67,107 , 152,0 , 0,26 , 66,1 , 1,0 , 0,19 , 45,3 , 7,5 , 15,Royston Wee,0,62%,75%,0,4,0,18 , 29,88 , 106,3 , 4,6 , 15,3 , 3,9 , 11,12 , 21,3 , 4,3 , 4,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/fe1130f34dea28d8
230,Elizabeth Phillips,0,46%,0%,0,1,2,25 , 54,51 , 83,0 , 0,18 , 45,3 , 5,4 , 4,11 , 32,1 , 1,13 , 21,Milana Dudieva,0,30%,40%,0,2,0,11 , 36,48 , 80,2 , 5,6 , 28,5 , 8,0 , 0,6 , 30,5 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Thomas Fan,http://ufcstats.com/fight-details/63e4cd10ed47f1a8
231,Ryan Bader,0,33%,42%,1,5,0,24 , 72,77 , 137,9 , 21,18 , 57,3 , 8,3 , 7,13 , 53,2 , 4,9 , 15,Ovince Saint Preux,0,26%,100%,0,1,0,24 , 91,30 , 97,2 , 2,17 , 75,6 , 13,1 , 3,20 , 84,4 , 6,0 , 1,5,00:05:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/db209b782f35e0e6
232,Gray Maynard,0,31%,50%,0,0,0,15 , 47,25 , 58,2 , 4,9 , 40,6 , 7,0 , 0,12 , 44,3 , 3,0 , 0,Ross Pearson,1,47%,0%,0,0,0,26 , 55,35 , 64,0 , 0,20 , 45,4 , 8,2 , 2,16 , 44,6 , 7,4 , 4,2,00:01:35,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/efa3f3c8945cad0a
233,Tim Boetsch,2,50%,20%,0,0,0,14 , 28,40 , 56,1 , 5,10 , 23,4 , 5,0 , 0,5 , 13,5 , 10,4 , 5,Brad Tavares,0,42%,0%,0,0,0,24 , 56,37 , 70,0 , 1,17 , 49,7 , 7,0 , 0,7 , 26,17 , 30,0 , 0,2,00:03:18,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/852442b380088fa5
234,Seth Baczynski,0,38%,50%,0,0,0,25 , 65,27 , 68,1 , 2,23 , 60,2 , 5,0 , 0,15 , 45,8 , 16,2 , 4,Alan Jouban,1,58%,0%,0,0,0,25 , 43,26 , 44,0 , 0,15 , 32,5 , 6,5 , 5,14 , 28,9 , 13,2 , 2,1,00:04:23,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/5df4632f6238e612
235,Shawn Jordan,0,59%,75%,0,4,0,32 , 54,77 , 112,3 , 4,28 , 48,4 , 6,0 , 0,10 , 22,0 , 2,22 , 30,Jack May,0,33%,0%,0,0,0,20 , 59,22 , 61,0 , 0,13 , 47,5 , 8,2 , 4,11 , 45,9 , 14,0 , 0,3,00:02:03,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/2573a9a722f238f4
236,Thiago Tavares,0,58%,66%,1,2,0,18 , 31,45 , 63,2 , 3,18 , 31,0 , 0,0 , 0,0 , 2,0 , 0,18 , 29,Robert Peralta,0,0%,0%,0,0,0,0 , 2,3 , 5,0 , 0,0 , 2,0 , 0,0 , 0,0 , 2,0 , 0,0 , 0,1,00:04:27,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/6989466d287b4a57
237,Jussier Formiga,0,39%,50%,0,3,0,11 , 28,51 , 78,2 , 4,10 , 26,1 , 2,0 , 0,5 , 18,2 , 2,4 , 8,Zach Makovsky,0,36%,25%,0,1,1,25 , 69,59 , 107,1 , 4,23 , 64,0 , 3,2 , 2,11 , 45,0 , 0,14 , 24,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/a0e4f43827aa81c4
238,Sara McMann,0,47%,55%,0,3,0,38 , 80,64 , 112,5 , 9,23 , 59,6 , 12,9 , 9,21 , 57,4 , 4,13 , 19,Lauren Murphy,0,57%,0%,0,0,0,48 , 83,193 , 236,0 , 0,41 , 76,1 , 1,6 , 6,15 , 46,3 , 3,30 , 34,3,00:05:00,3 Rnd (5-5-5),Kevin MacDonald,http://ufcstats.com/fight-details/03ba4f9ba7c934ad
239,Tom Watson,0,50%,0%,0,0,0,85 , 167,86 , 168,0 , 4,34 , 105,8 , 13,43 , 49,79 , 155,6 , 12,0 , 0,Sam Alvey,0,48%,0%,0,0,0,82 , 168,91 , 177,0 , 0,71 , 150,10 , 17,1 , 1,40 , 103,40 , 62,2 , 3,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/49d8fc8e4aee9b51
240,Nolan Ticman,0,47%,0%,0,0,0,25 , 53,31 , 59,0 , 0,13 , 39,9 , 11,3 , 3,22 , 47,1 , 2,2 , 4,Frankie Saenz,0,51%,55%,0,2,0,67 , 129,83 , 153,5 , 9,31 , 83,9 , 16,27 , 30,24 , 71,39 , 49,4 , 9,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/99dc6aa635a9cf98
241,Robbie Lawler,0,40%,100%,0,2,0,80 , 200,87 , 207,2 , 2,64 , 182,13 , 15,3 , 3,68 , 182,7 , 10,5 , 8,Matt Brown,0,33%,25%,0,0,0,82 , 242,89 , 250,2 , 8,45 , 182,26 , 38,11 , 22,69 , 228,13 , 14,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/677910683d0fd88b
242,Anthony Johnson,1,47%,0%,0,0,0,8 , 17,8 , 17,0 , 0,8 , 17,0 , 0,0 , 0,8 , 17,0 , 0,0 , 0,Rogerio Nogueira,0,0%,0%,0,0,0,0 , 2,0 , 2,0 , 0,0 , 2,0 , 0,0 , 0,0 , 2,0 , 0,0 , 0,1,00:00:44,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/1f63949591ad61bd
243,Clay Guida,0,35%,0%,0,0,0,28 , 79,39 , 95,0 , 3,24 , 73,1 , 1,3 , 5,26 , 76,2 , 3,0 , 0,Dennis Bermudez,0,41%,28%,1,2,0,47 , 114,66 , 135,2 , 7,36 , 99,5 , 6,6 , 9,37 , 101,10 , 13,0 , 0,2,00:02:57,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/1258b6f1cb5eed64
244,Josh Thomson,0,37%,0%,0,0,0,45 , 120,45 , 120,0 , 5,25 , 91,5 , 10,15 , 19,40 , 111,2 , 5,3 , 4,Bobby Green,0,41%,0%,0,0,0,59 , 141,63 , 145,0 , 2,18 , 79,23 , 37,18 , 25,56 , 135,3 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/23124e6f3e7aa37d
245,Daron Cruickshank,1,22%,66%,1,1,0,19 , 83,23 , 87,2 , 3,6 , 61,7 , 16,6 , 6,17 , 76,0 , 1,2 , 6,Jorge Masvidal,0,55%,50%,2,2,0,51 , 92,99 , 150,2 , 4,35 , 69,11 , 13,5 , 10,23 , 50,8 , 9,20 , 33,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/17dc833cda860933
246,Kyle Kingsbury,0,25%,0%,0,0,0,22 , 85,22 , 85,0 , 1,7 , 65,4 , 4,11 , 16,16 , 79,6 , 6,0 , 0,Patrick Cummins,0,56%,58%,0,8,0,73 , 129,115 , 176,10 , 17,66 , 120,5 , 7,2 , 2,19 , 53,10 , 13,44 , 63,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/2e23e7ab6217c034
247,Hernani Perpetuo,0,32%,0%,0,0,0,61 , 189,63 , 191,0 , 3,35 , 147,8 , 19,18 , 23,56 , 178,5 , 11,0 , 0,Tim Means,0,40%,25%,0,0,0,85 , 210,85 , 211,1 , 4,44 , 144,25 , 48,16 , 18,80 , 199,5 , 11,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/35cdd5e50d30f26e
248,Mike de la Torre,0,54%,0%,0,0,0,6 , 11,8 , 14,0 , 1,4 , 9,2 , 2,0 , 0,5 , 9,1 , 2,0 , 0,Brian Ortega,0,50%,33%,2,1,0,3 , 6,5 , 8,1 , 3,1 , 4,2 , 2,0 , 0,2 , 5,1 , 1,0 , 0,1,00:01:39,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/fe6b45e7210bfa8e
249,Akbarh Arreola,0,41%,100%,0,1,0,30 , 73,30 , 73,2 , 2,9 , 46,16 , 18,5 , 9,26 , 68,1 , 2,3 , 3,Tiago Trator,0,38%,0%,0,0,0,62 , 163,88 , 195,0 , 0,20 , 102,8 , 19,34 , 42,38 , 127,24 , 35,0 , 1,3,00:05:00,3 Rnd (5-5-5),Mike Beltran,http://ufcstats.com/fight-details/f9e672ec431fed3f
250,Andreas Stahl,0,36%,0%,0,0,0,41 , 111,69 , 143,0 , 1,28 , 94,9 , 12,4 , 5,26 , 88,13 , 21,2 , 2,Gilbert Burns,0,31%,20%,0,2,0,44 , 140,56 , 153,2 , 10,27 , 114,15 , 23,2 , 3,29 , 118,15 , 22,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/5da651d5867cbdfe
251,Juliana Lima,0,23%,7%,0,1,0,18 , 77,38 , 103,1 , 14,8 , 56,3 , 5,7 , 16,13 , 69,3 , 5,2 , 3,Joanna Jedrzejczyk,0,27%,0%,0,0,0,46 , 168,55 , 180,0 , 0,24 , 128,21 , 36,1 , 4,34 , 152,12 , 16,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mike Beltran,http://ufcstats.com/fight-details/f29ba17d818d4fac
252,Steven Siler,0,38%,0%,0,2,1,35 , 92,56 , 119,0 , 0,26 , 80,2 , 4,7 , 8,32 , 82,1 , 3,2 , 7,Noad Lahat,0,28%,23%,2,2,0,26 , 91,76 , 143,4 , 17,15 , 73,1 , 6,10 , 12,22 , 87,0 , 0,4 , 4,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/55b3724a98c0469c
253,Conor McGregor,1,36%,100%,0,1,0,18 , 49,37 , 68,1 , 1,15 , 44,3 , 5,0 , 0,10 , 30,0 , 0,8 , 19,Diego Brandao,0,40%,0%,1,0,0,9 , 22,10 , 23,0 , 2,5 , 16,4 , 5,0 , 1,5 , 16,4 , 5,0 , 1,1,00:04:05,5 Rnd (5-5-5-5-5),Leon Roberts,http://ufcstats.com/fight-details/1e603e6aa6d1a750
